applicable_date,elec_prices,daily_natural_gas_prices,daily_oil_price,rain_d,temp_d,wddir_d,wdsp_d,rain_c,temp_c,wddir_c,wdsp_c,rain_g,temp_g,wdsp_g,wddir_g
2019-01-01 00:00:00,70.28,0.0,0.0,0.0,8.8,250,9,0.0,8.5,240,4,0.0,8.5,4,240
2019-01-01 01:00:00,65.18,0.0,0.0,0.0,8.3,250,9,0.0,8.5,270,3,0.0,8.5,3,270
2019-01-01 02:00:00,60.91,0.0,0.0,0.0,8.4,240,8,0.0,8.4,280,3,0.0,8.4,3,280
2019-01-01 03:00:00,65.16,0.0,0.0,0.0,8.6,250,8,0.0,8.5,260,5,0.0,8.5,5,260
2019-01-01 04:00:00,65.16,0.0,0.0,0.0,8.4,250,10,0.0,8.5,270,5,0.0,8.5,5,270
2019-01-01 05:00:00,68.29,0.0,0.0,0.0,8.4,260,10,0.0,8.2,290,3,0.0,8.2,3,290
2019-01-01 06:00:00,63.03,0.0,0.0,0.0,8.5,260,10,0.0,8.0,330,2,0.0,8.0,2,330
2019-01-01 07:00:00,51.621,0.0,0.0,0.0,8.8,250,9,0.0,7.9,310,4,0.0,7.9,4,310
2019-01-01 08:00:00,51.632,0.0,0.0,0.0,8.8,260,9,0.0,8.0,320,3,0.0,8.0,3,320
2019-01-01 09:00:00,59.965,0.0,0.0,0.0,8.3,260,9,0.0,7.9,10,2,0.0,7.9,2,10
2019-01-01 10:00:00,67.73,0.0,0.0,0.0,8.5,270,9,0.0,8.0,20,2,0.0,8.0,2,20
2019-01-01 11:00:00,64.09,0.0,0.0,0.0,8.6,270,9,0.0,8.2,270,3,0.0,8.2,3,270
2019-01-01 12:00:00,80.0,0.0,0.0,0.0,9.0,280,11,0.0,8.4,270,2,0.0,8.4,2,270
2019-01-01 13:00:00,110.33,0.0,0.0,0.0,9.2,320,9,0.0,8.4,250,3,0.0,8.4,3,250
2019-01-01 14:00:00,100.278,0.0,0.0,0.1,7.8,40,7,0.0,8.5,260,2,0.0,8.5,2,260
2019-01-01 15:00:00,110.33,0.0,0.0,0.1,7.6,20,8,0.0,8.3,320,3,0.0,8.3,3,320
2019-01-01 16:00:00,185.0,0.0,0.0,0.0,7.3,350,7,0.0,8.3,260,2,0.0,8.3,2,260
2019-01-01 17:00:00,270.0,0.0,0.0,0.0,6.8,10,6,0.0,8.1,330,2,0.0,8.1,2,330
2019-01-01 18:00:00,250.0,0.0,0.0,0.0,5.3,10,6,0.0,8.1,340,3,0.0,8.1,3,340
2019-01-01 19:00:00,148.0,0.0,0.0,0.0,5.6,20,5,0.0,8.1,310,3,0.0,8.1,3,310
2019-01-01 20:00:00,90.0,0.0,0.0,0.0,4.6,360,5,0.0,8.0,320,3,0.0,8.0,3,320
2019-01-01 21:00:00,66.0,0.0,0.0,0.0,3.3,10,5,0.0,7.8,350,4,0.0,7.8,4,350
2019-01-01 22:00:00,89.0,0.0,0.0,0.0,2.5,10,5,0.0,7.6,10,3,0.0,7.6,3,10
2019-01-01 23:00:00,76.09,0.0,0.0,0.0,3.0,10,3,0.0,7.3,350,2,0.0,7.3,2,350
2019-01-02 00:00:00,76.205,2.9,46.31,0.0,4.4,290,2,0.1,7.5,10,2,0.1,7.5,2,10
2019-01-02 01:00:00,73.664,2.9,46.31,0.0,4.3,70,3,0.1,7.3,340,2,0.1,7.3,2,340
2019-01-02 02:00:00,71.38,2.9,46.31,0.0,4.7,340,2,0.2,7.3,290,1,0.2,7.3,1,290
2019-01-02 03:00:00,71.38,2.9,46.31,0.0,5.1,320,2,0.3,7.2,280,1,0.3,7.2,1,280
2019-01-02 04:00:00,66.98,2.9,46.31,0.0,5.1,100,3,0.1,7.0,280,3,0.1,7.0,3,280
2019-01-02 05:00:00,71.38,2.9,46.31,0.0,6.4,100,6,0.1,7.0,340,3,0.1,7.0,3,340
2019-01-02 06:00:00,71.38,2.9,46.31,0.0,5.8,100,7,0.7,7.2,320,3,0.7,7.2,3,320
2019-01-02 07:00:00,75.0,2.9,46.31,0.0,6.5,90,7,1.5,7.0,90,4,1.5,7.0,4,90
2019-01-02 08:00:00,77.52,2.9,46.31,0.0,6.2,80,6,1.0,6.9,110,7,1.0,6.9,7,110
2019-01-02 09:00:00,100.0,2.9,46.31,0.0,6.3,70,5,1.0,7.0,100,7,1.0,7.0,7,100
2019-01-02 10:00:00,126.8,2.9,46.31,0.0,6.7,170,7,0.5,7.3,120,7,0.5,7.3,7,120
2019-01-02 11:00:00,132.02,2.9,46.31,0.0,6.7,180,8,0.6,7.2,120,7,0.6,7.2,7,120
2019-01-02 12:00:00,150.645,2.9,46.31,0.0,6.9,170,7,0.6,7.2,120,7,0.6,7.2,7,120
2019-01-02 13:00:00,142.74,2.9,46.31,0.0,7.3,170,6,0.7,7.0,120,9,0.7,7.0,9,120
2019-01-02 14:00:00,131.53,2.9,46.31,0.0,7.2,140,6,0.2,6.7,120,9,0.2,6.7,9,120
2019-01-02 15:00:00,145.44,2.9,46.31,0.0,7.1,210,4,0.2,6.6,120,7,0.2,6.6,7,120
2019-01-02 16:00:00,237.07,2.9,46.31,0.0,5.4,140,2,0.0,6.9,120,5,0.0,6.9,5,120
2019-01-02 17:00:00,365.04,2.9,46.31,0.0,4.6,160,3,0.0,6.4,130,5,0.0,6.4,5,130
2019-01-02 18:00:00,267.5,2.9,46.31,0.0,2.4,190,2,0.0,6.8,120,5,0.0,6.8,5,120
2019-01-02 19:00:00,142.6,2.9,46.31,0.0,2.5,210,2,0.0,6.9,90,4,0.0,6.9,4,90
2019-01-02 20:00:00,87.0,2.9,46.31,0.0,3.3,250,3,0.0,6.9,110,3,0.0,6.9,3,110
2019-01-02 21:00:00,76.98,2.9,46.31,0.0,4.7,230,3,0.0,6.6,130,4,0.0,6.6,4,130
2019-01-02 22:00:00,77.52,2.9,46.31,0.0,5.1,240,2,0.0,6.8,100,4,0.0,6.8,4,100
2019-01-02 23:00:00,71.01,2.9,46.31,0.0,5.4,190,3,0.0,6.6,110,3,0.0,6.6,3,110
2019-01-03 00:00:00,70.72,2.43,46.92,0.0,5.9,210,3,0.2,6.3,100,4,0.2,6.3,4,100
2019-01-03 01:00:00,66.72,2.43,46.92,0.0,5.6,200,3,0.0,6.5,80,5,0.0,6.5,5,80
2019-01-03 02:00:00,66.72,2.43,46.92,0.0,5.7,200,3,0.4,6.4,100,6,0.4,6.4,6,100
2019-01-03 03:00:00,62.72,2.43,46.92,0.0,6.0,190,2,0.3,6.7,100,7,0.3,6.7,7,100
2019-01-03 04:00:00,62.72,2.43,46.92,0.0,5.4,190,3,0.3,7.4,110,5,0.3,7.4,5,110
2019-01-03 05:00:00,62.72,2.43,46.92,0.0,5.0,110,2,0.4,7.2,140,9,0.4,7.2,9,140
2019-01-03 06:00:00,69.801,2.43,46.92,0.0,5.7,130,3,0.2,7.2,150,6,0.2,7.2,6,150
2019-01-03 07:00:00,75.203,2.43,46.92,0.0,5.8,160,6,0.1,7.2,150,4,0.1,7.2,4,150
2019-01-03 08:00:00,81.746,2.43,46.92,0.0,5.8,160,7,0.0,7.2,150,3,0.0,7.2,3,150
2019-01-03 09:00:00,86.36,2.43,46.92,0.0,5.7,150,6,0.0,7.4,160,4,0.0,7.4,4,160
2019-01-03 10:00:00,112.332,2.43,46.92,0.0,6.0,160,8,0.0,7.3,170,4,0.0,7.3,4,170
2019-01-03 11:00:00,86.36,2.43,46.92,0.0,6.5,150,6,0.0,7.4,160,6,0.0,7.4,6,160
2019-01-03 12:00:00,110.0,2.43,46.92,0.0,6.9,140,5,0.0,7.4,170,7,0.0,7.4,7,170
2019-01-03 13:00:00,101.44,2.43,46.92,0.0,6.9,140,5,0.0,7.4,160,9,0.0,7.4,9,160
2019-01-03 14:00:00,99.0,2.43,46.92,0.0,7.4,140,3,0.0,7.1,160,10,0.0,7.1,10,160
2019-01-03 15:00:00,114.0,2.43,46.92,0.0,7.6,140,4,0.0,6.6,140,10,0.0,6.6,10,140
2019-01-03 16:00:00,190.57,2.43,46.92,0.0,7.0,150,5,0.0,6.6,130,9,0.0,6.6,9,130
2019-01-03 17:00:00,270.0,2.43,46.92,0.0,6.2,150,3,0.0,6.7,140,10,0.0,6.7,10,140
2019-01-03 18:00:00,224.0,2.43,46.92,0.0,6.6,140,3,0.0,6.8,140,10,0.0,6.8,10,140
2019-01-03 19:00:00,135.0,2.43,46.92,0.0,6.6,200,3,0.0,6.7,140,10,0.0,6.7,10,140
2019-01-03 20:00:00,81.439,2.43,46.92,0.0,6.3,220,2,0.0,6.6,140,10,0.0,6.6,10,140
2019-01-03 21:00:00,77.04,2.43,46.92,0.0,6.8,230,2,0.0,6.4,140,11,0.0,6.4,11,140
2019-01-03 22:00:00,77.68,2.43,46.92,0.0,7.0,180,4,0.0,6.5,140,11,0.0,6.5,11,140
2019-01-03 23:00:00,72.69,2.43,46.92,0.0,6.4,210,4,0.0,6.5,140,11,0.0,6.5,11,140
2019-01-04 00:00:00,68.69,2.5,47.76,0.0,6.3,190,4,0.0,6.4,140,12,0.0,6.4,12,140
2019-01-04 01:00:00,69.0,2.5,47.76,0.0,6.4,210,3,0.0,6.5,140,10,0.0,6.5,10,140
2019-01-04 02:00:00,59.286,2.5,47.76,0.0,6.2,190,4,0.0,6.4,140,11,0.0,6.4,11,140
2019-01-04 03:00:00,59.195,2.5,47.76,0.0,6.0,190,5,0.0,6.4,140,10,0.0,6.4,10,140
2019-01-04 04:00:00,58.4,2.5,47.76,0.0,5.7,220,4,0.0,6.3,140,9,0.0,6.3,9,140
2019-01-04 05:00:00,65.432,2.5,47.76,0.0,5.5,250,4,0.0,6.4,140,7,0.0,6.4,7,140
2019-01-04 06:00:00,72.94,2.5,47.76,0.0,5.3,250,4,0.0,6.2,140,8,0.0,6.2,8,140
2019-01-04 07:00:00,75.501,2.5,47.76,0.0,5.3,190,3,0.0,6.4,140,7,0.0,6.4,7,140
2019-01-04 08:00:00,85.859,2.5,47.76,0.0,5.0,200,5,0.0,6.6,140,8,0.0,6.6,8,140
2019-01-04 09:00:00,139.2,2.5,47.76,0.0,5.1,200,3,0.0,6.3,140,8,0.0,6.3,8,140
2019-01-04 10:00:00,146.9,2.5,47.76,0.0,5.0,200,4,0.0,6.4,140,6,0.0,6.4,6,140
2019-01-04 11:00:00,143.85,2.5,47.76,0.0,4.6,180,6,0.0,6.9,160,7,0.0,6.9,7,160
2019-01-04 12:00:00,144.0,2.5,47.76,0.0,4.7,200,7,0.0,7.3,150,7,0.0,7.3,7,150
2019-01-04 13:00:00,111.89,2.5,47.76,0.0,5.0,160,7,0.0,7.4,150,8,0.0,7.4,8,150
2019-01-04 14:00:00,88.06,2.5,47.76,0.0,5.3,160,7,0.0,7.4,160,6,0.0,7.4,6,160
2019-01-04 15:00:00,109.494,2.5,47.76,0.0,5.5,170,6,0.0,7.2,170,8,0.0,7.2,8,170
2019-01-04 16:00:00,195.59,2.5,47.76,0.0,5.4,150,4,0.0,6.7,170,8,0.0,6.7,8,170
2019-01-04 17:00:00,270.5,2.5,47.76,0.0,5.4,150,5,0.0,6.4,150,8,0.0,6.4,8,150
2019-01-04 18:00:00,231.0,2.5,47.76,0.0,5.5,140,5,0.0,6.2,150,7,0.0,6.2,7,150
2019-01-04 19:00:00,167.29,2.5,47.76,0.0,5.7,150,5,0.0,6.2,160,8,0.0,6.2,8,160
2019-01-04 20:00:00,109.48,2.5,47.76,0.0,5.7,160,5,0.0,6.1,170,9,0.0,6.1,9,170
2019-01-04 21:00:00,80.28,2.5,47.76,0.0,5.9,150,6,0.0,6.3,170,8,0.0,6.3,8,170
2019-01-04 22:00:00,83.86,2.5,47.76,0.0,6.1,160,6,0.0,6.3,170,9,0.0,6.3,9,170
2019-01-04 23:00:00,82.99,2.5,47.76,0.0,6.1,150,3,0.0,6.3,180,9,0.0,6.3,9,180
2019-01-05 00:00:00,72.57,0.0,0.0,0.0,6.2,160,4,0.0,6.3,180,8,0.0,6.3,8,180
2019-01-05 01:00:00,72.57,0.0,0.0,0.0,5.8,150,4,0.0,6.2,160,7,0.0,6.2,7,160
2019-01-05 02:00:00,72.57,0.0,0.0,0.0,5.8,190,3,0.0,6.4,170,6,0.0,6.4,6,170
2019-01-05 03:00:00,72.57,0.0,0.0,0.0,3.6,150,3,0.0,6.4,180,8,0.0,6.4,8,180
2019-01-05 04:00:00,67.56,0.0,0.0,0.0,3.4,170,2,0.0,6.4,180,6,0.0,6.4,6,180
2019-01-05 05:00:00,69.0,0.0,0.0,0.0,5.2,190,3,0.0,6.5,180,6,0.0,6.5,6,180
2019-01-05 06:00:00,63.894,0.0,0.0,0.0,5.7,190,3,0.0,6.6,190,6,0.0,6.6,6,190
2019-01-05 07:00:00,63.731,0.0,0.0,0.0,5.8,200,4,0.0,6.9,190,7,0.0,6.9,7,190
2019-01-05 08:00:00,67.628,0.0,0.0,0.0,6.0,190,4,0.0,6.9,200,7,0.0,6.9,7,200
2019-01-05 09:00:00,72.467,0.0,0.0,0.0,6.3,200,5,0.0,7.1,190,7,0.0,7.1,7,190
2019-01-05 10:00:00,73.23,0.0,0.0,0.0,6.2,230,7,0.0,7.4,190,7,0.0,7.4,7,190
2019-01-05 11:00:00,81.92,0.0,0.0,0.0,6.1,240,7,0.0,7.7,190,8,0.0,7.7,8,190
2019-01-05 12:00:00,81.92,0.0,0.0,0.0,6.9,230,6,0.0,7.9,190,7,0.0,7.9,7,190
2019-01-05 13:00:00,81.92,0.0,0.0,0.0,7.0,230,8,0.0,8.1,200,7,0.0,8.1,7,200
2019-01-05 14:00:00,81.92,0.0,0.0,0.0,7.0,230,6,0.0,8.3,190,7,0.0,8.3,7,190
2019-01-05 15:00:00,81.92,0.0,0.0,0.0,6.8,220,5,0.0,8.2,190,6,0.0,8.2,6,190
2019-01-05 16:00:00,134.2,0.0,0.0,0.0,6.9,190,6,0.0,8.2,190,6,0.0,8.2,6,190
2019-01-05 17:00:00,200.0,0.0,0.0,0.0,6.6,190,6,0.0,8.0,190,5,0.0,8.0,5,190
2019-01-05 18:00:00,199.0,0.0,0.0,0.0,7.2,190,6,0.0,8.0,190,4,0.0,8.0,4,190
2019-01-05 19:00:00,184.993,0.0,0.0,0.0,7.5,200,5,0.0,8.0,200,4,0.0,8.0,4,200
2019-01-05 20:00:00,117.76,0.0,0.0,0.0,7.9,220,6,0.0,8.1,210,4,0.0,8.1,4,210
2019-01-05 21:00:00,82.48,0.0,0.0,0.0,8.1,220,6,0.0,8.1,210,5,0.0,8.1,5,210
2019-01-05 22:00:00,144.334,0.0,0.0,0.0,8.0,220,7,0.0,8.1,210,5,0.0,8.1,5,210
2019-01-05 23:00:00,72.95,0.0,0.0,0.0,8.2,220,7,0.0,8.2,210,4,0.0,8.2,4,210
2019-01-06 00:00:00,72.95,0.0,0.0,0.0,8.3,220,6,0.0,8.1,210,4,0.0,8.1,4,210
2019-01-06 01:00:00,65.582,0.0,0.0,0.0,8.0,230,5,0.0,8.0,200,4,0.0,8.0,4,200
2019-01-06 02:00:00,62.074,0.0,0.0,0.0,8.1,230,6,0.0,8.1,230,5,0.0,8.1,5,230
2019-01-06 03:00:00,68.38,0.0,0.0,0.0,8.1,240,5,0.0,8.3,230,5,0.0,8.3,5,230
2019-01-06 04:00:00,72.95,0.0,0.0,0.0,8.0,230,5,0.0,8.0,230,4,0.0,8.0,4,230
2019-01-06 05:00:00,72.95,0.0,0.0,0.0,8.1,240,6,0.0,8.1,230,4,0.0,8.1,4,230
2019-01-06 06:00:00,64.658,0.0,0.0,0.0,8.0,230,5,0.0,8.2,230,4,0.0,8.2,4,230
2019-01-06 07:00:00,54.833,0.0,0.0,0.0,8.2,230,5,0.0,8.0,210,4,0.0,8.0,4,210
2019-01-06 08:00:00,57.759,0.0,0.0,0.0,8.5,250,5,0.0,7.9,210,3,0.0,7.9,3,210
2019-01-06 09:00:00,65.623,0.0,0.0,0.0,8.6,240,5,0.0,7.1,190,3,0.0,7.1,3,190
2019-01-06 10:00:00,74.653,0.0,0.0,0.0,9.1,240,4,0.0,7.8,200,3,0.0,7.8,3,200
2019-01-06 11:00:00,79.692,0.0,0.0,0.0,9.6,230,4,0.0,9.0,210,5,0.0,9.0,5,210
2019-01-06 12:00:00,81.14,0.0,0.0,0.0,9.8,250,4,0.0,9.5,210,6,0.0,9.5,6,210
2019-01-06 13:00:00,88.0,0.0,0.0,0.0,9.6,240,6,0.0,9.7,210,7,0.0,9.7,7,210
2019-01-06 14:00:00,80.727,0.0,0.0,0.0,9.9,240,6,0.0,9.9,210,10,0.0,9.9,10,210
2019-01-06 15:00:00,72.87,0.0,0.0,0.0,9.7,240,7,0.0,9.7,230,8,0.0,9.7,8,230
2019-01-06 16:00:00,110.33,0.0,0.0,0.0,9.9,230,6,0.0,9.6,230,7,0.0,9.6,7,230
2019-01-06 17:00:00,160.48,0.0,0.0,0.0,9.6,220,6,0.0,9.1,230,6,0.0,9.1,6,230
2019-01-06 18:00:00,125.38,0.0,0.0,0.0,9.4,170,5,0.0,8.9,230,6,0.0,8.9,6,230
2019-01-06 19:00:00,88.251,0.0,0.0,0.0,8.8,160,4,0.0,8.9,220,5,0.0,8.9,5,220
2019-01-06 20:00:00,77.08,0.0,0.0,0.0,8.6,210,3,0.0,8.7,230,6,0.0,8.7,6,230
2019-01-06 21:00:00,70.0,0.0,0.0,0.0,9.3,220,5,0.0,8.3,220,5,0.0,8.3,5,220
2019-01-06 22:00:00,61.024,0.0,0.0,0.0,9.7,220,6,0.0,8.6,230,7,0.0,8.6,7,230
2019-01-06 23:00:00,69.32,0.0,0.0,0.0,9.7,200,6,0.0,8.9,220,5,0.0,8.9,5,220
2019-01-07 00:00:00,68.148,2.45,48.27,0.0,9.5,230,6,0.0,9.1,210,8,0.0,9.1,8,210
2019-01-07 01:00:00,58.32,2.45,48.27,0.0,9.7,230,7,0.0,9.3,230,7,0.0,9.3,7,230
2019-01-07 02:00:00,51.111,2.45,48.27,0.0,9.9,220,9,0.0,9.4,230,8,0.0,9.4,8,230
2019-01-07 03:00:00,45.281,2.45,48.27,0.0,10.1,230,8,0.0,9.6,230,6,0.0,9.6,6,230
2019-01-07 04:00:00,46.467,2.45,48.27,0.0,9.8,240,9,0.0,9.8,230,7,0.0,9.8,7,230
2019-01-07 05:00:00,43.58,2.45,48.27,0.0,10.5,240,10,0.0,9.5,230,7,0.0,9.5,7,230
2019-01-07 06:00:00,57.97,2.45,48.27,0.0,10.5,240,11,0.0,9.8,230,8,0.0,9.8,8,230
2019-01-07 07:00:00,70.728,2.45,48.27,0.0,10.4,240,12,0.0,9.9,240,8,0.0,9.9,8,240
2019-01-07 08:00:00,69.769,2.45,48.27,0.0,11.0,240,14,0.0,9.9,230,9,0.0,9.9,9,230
2019-01-07 09:00:00,71.807,2.45,48.27,0.0,11.1,250,16,0.0,9.9,250,15,0.0,9.9,15,250
2019-01-07 10:00:00,69.916,2.45,48.27,0.0,11.1,240,14,0.0,10.0,250,15,0.0,10.0,15,250
2019-01-07 11:00:00,70.034,2.45,48.27,0.0,10.1,240,15,0.0,10.1,230,12,0.0,10.1,12,230
2019-01-07 12:00:00,68.773,2.45,48.27,0.2,9.8,250,14,0.0,10.0,240,12,0.0,10.0,12,240
2019-01-07 13:00:00,66.059,2.45,48.27,0.0,10.1,250,14,0.0,10.1,250,12,0.0,10.1,12,250
2019-01-07 14:00:00,62.66,2.45,48.27,0.0,10.1,260,16,0.0,10.2,250,10,0.0,10.2,10,250
2019-01-07 15:00:00,62.696,2.45,48.27,0.0,10.2,260,18,0.0,10.1,240,8,0.0,10.1,8,240
2019-01-07 16:00:00,76.884,2.45,48.27,0.0,9.6,270,16,0.0,10.4,250,7,0.0,10.4,7,250
2019-01-07 17:00:00,87.423,2.45,48.27,0.0,8.3,300,16,0.0,10.3,280,8,0.0,10.3,8,280
2019-01-07 18:00:00,99.422,2.45,48.27,0.0,6.9,290,14,0.0,10.2,260,8,0.0,10.2,8,260
2019-01-07 19:00:00,82.076,2.45,48.27,0.0,6.3,270,12,0.0,10.5,280,8,0.0,10.5,8,280
2019-01-07 20:00:00,69.82,2.45,48.27,0.0,6.2,270,12,0.0,10.5,280,8,0.0,10.5,8,280
2019-01-07 21:00:00,66.907,2.45,48.27,0.0,5.8,260,12,0.0,10.5,250,5,0.0,10.5,5,250
2019-01-07 22:00:00,60.589,2.45,48.27,0.0,5.9,270,12,0.0,10.9,270,8,0.0,10.9,8,270
2019-01-07 23:00:00,58.21,2.45,48.27,0.0,5.6,270,13,0.0,10.9,280,9,0.0,10.9,9,280
2019-01-08 00:00:00,57.744,2.58,49.58,0.0,5.5,270,11,0.0,10.1,290,9,0.0,10.1,9,290
2019-01-08 01:00:00,56.107,2.58,49.58,0.0,5.6,260,10,0.0,9.4,340,10,0.0,9.4,10,340
2019-01-08 02:00:00,52.527,2.58,49.58,0.0,5.3,260,12,0.0,8.8,330,9,0.0,8.8,9,330
2019-01-08 03:00:00,49.065,2.58,49.58,0.0,5.6,270,12,0.0,8.1,350,11,0.0,8.1,11,350
2019-01-08 04:00:00,49.37,2.58,49.58,0.0,5.3,280,10,0.0,7.9,340,8,0.0,7.9,8,340
2019-01-08 05:00:00,58.359,2.58,49.58,0.0,5.4,250,7,0.0,8.0,320,7,0.0,8.0,7,320
2019-01-08 06:00:00,66.6,2.58,49.58,0.0,4.8,260,9,0.0,7.9,320,8,0.0,7.9,8,320
2019-01-08 07:00:00,73.279,2.58,49.58,0.0,5.3,260,9,0.0,7.8,330,8,0.0,7.8,8,330
2019-01-08 08:00:00,77.0,2.58,49.58,0.0,5.4,260,8,0.0,7.8,340,10,0.0,7.8,10,340
2019-01-08 09:00:00,125.0,2.58,49.58,0.0,5.2,270,9,0.0,7.9,320,9,0.0,7.9,9,320
2019-01-08 10:00:00,150.84,2.58,49.58,0.0,5.6,270,10,0.0,7.8,320,7,0.0,7.8,7,320
2019-01-08 11:00:00,151.99,2.58,49.58,0.0,6.2,270,12,0.0,8.2,320,7,0.0,8.2,7,320
2019-01-08 12:00:00,163.0,2.58,49.58,0.0,7.7,290,14,0.0,8.2,330,6,0.0,8.2,6,330
2019-01-08 13:00:00,142.73,2.58,49.58,0.0,7.8,300,13,0.0,8.6,330,7,0.0,8.6,7,330
2019-01-08 14:00:00,125.0,2.58,49.58,0.0,7.9,300,13,0.0,8.9,330,10,0.0,8.9,10,330
2019-01-08 15:00:00,143.06,2.58,49.58,0.0,7.4,300,13,0.0,8.8,330,11,0.0,8.8,11,330
2019-01-08 16:00:00,200.6,2.58,49.58,0.0,5.8,290,8,0.0,8.8,340,13,0.0,8.8,13,340
2019-01-08 17:00:00,267.5,2.58,49.58,0.0,3.8,300,7,0.0,8.1,330,13,0.0,8.1,13,330
2019-01-08 18:00:00,250.0,2.58,49.58,0.0,1.5,270,5,0.0,7.6,350,9,0.0,7.6,9,350
2019-01-08 19:00:00,200.0,2.58,49.58,0.0,2.1,280,8,0.0,7.3,330,8,0.0,7.3,8,330
2019-01-08 20:00:00,127.47,2.58,49.58,0.0,3.3,280,8,0.0,7.6,330,8,0.0,7.6,8,330
2019-01-08 21:00:00,74.33,2.58,49.58,0.0,3.2,270,7,0.0,7.5,350,7,0.0,7.5,7,350
2019-01-08 22:00:00,74.33,2.58,49.58,0.0,4.8,280,10,0.0,7.6,330,8,0.0,7.6,8,330
2019-01-08 23:00:00,66.28,2.58,49.58,0.0,5.3,280,10,0.0,7.7,320,6,0.0,7.7,6,320
2019-01-09 00:00:00,66.83,2.61,52.19,0.0,5.3,280,6,0.0,7.8,350,6,0.0,7.8,6,350
2019-01-09 01:00:00,65.0,2.61,52.19,0.0,5.7,270,7,0.0,7.8,340,3,0.0,7.8,3,340
2019-01-09 02:00:00,62.228,2.61,52.19,0.0,4.7,280,7,0.1,7.9,250,1,0.1,7.9,1,250
2019-01-09 03:00:00,60.0,2.61,52.19,0.0,4.9,280,6,0.2,8.0,230,1,0.2,8.0,1,230
2019-01-09 04:00:00,59.0,2.61,52.19,0.0,5.0,280,8,0.1,7.9,210,2,0.1,7.9,2,210
2019-01-09 05:00:00,64.0,2.61,52.19,0.0,4.7,290,8,0.1,7.8,210,2,0.1,7.8,2,210
2019-01-09 06:00:00,69.15,2.61,52.19,0.0,3.7,290,8,0.1,7.9,210,1,0.1,7.9,1,210
2019-01-09 07:00:00,77.798,2.61,52.19,0.0,2.8,300,8,0.0,8.6,280,4,0.0,8.6,4,280
2019-01-09 08:00:00,72.27,2.61,52.19,0.0,2.6,300,7,0.0,9.0,310,10,0.0,9.0,10,310
2019-01-09 09:00:00,89.295,2.61,52.19,0.0,2.4,300,8,0.0,9.2,340,8,0.0,9.2,8,340
2019-01-09 10:00:00,116.0,2.61,52.19,0.0,3.8,300,7,0.0,9.3,340,7,0.0,9.3,7,340
2019-01-09 11:00:00,106.66,2.61,52.19,0.0,5.8,310,5,0.0,9.3,320,8,0.0,9.3,8,320
2019-01-09 12:00:00,107.6,2.61,52.19,0.0,7.0,300,6,0.2,9.4,320,6,0.2,9.4,6,320
2019-01-09 13:00:00,100.0,2.61,52.19,0.0,7.5,330,6,0.0,9.7,330,5,0.0,9.7,5,330
2019-01-09 14:00:00,84.725,2.61,52.19,0.0,7.4,340,7,0.1,10.0,340,5,0.1,10.0,5,340
2019-01-09 15:00:00,85.3,2.61,52.19,0.0,7.1,330,5,0.1,10.2,10,5,0.1,10.2,5,10
2019-01-09 16:00:00,170.51,2.61,52.19,0.0,7.0,310,4,0.2,9.5,90,3,0.2,9.5,3,90
2019-01-09 17:00:00,205.62,2.61,52.19,0.0,6.6,310,3,0.2,9.6,100,3,0.2,9.6,3,100
2019-01-09 18:00:00,190.57,2.61,52.19,0.0,6.2,310,3,0.0,9.1,90,4,0.0,9.1,4,90
2019-01-09 19:00:00,164.24,2.61,52.19,0.0,3.8,290,4,0.0,8.4,110,2,0.0,8.4,2,110
2019-01-09 20:00:00,110.0,2.61,52.19,0.0,3.4,270,5,0.0,8.5,50,2,0.0,8.5,2,50
2019-01-09 21:00:00,68.471,2.61,52.19,0.0,3.8,270,5,0.0,8.4,50,3,0.0,8.4,3,50
2019-01-09 22:00:00,68.471,2.61,52.19,0.0,5.3,280,5,0.0,8.2,180,2,0.0,8.2,2,180
2019-01-09 23:00:00,66.46,2.61,52.19,0.0,5.7,250,4,0.0,8.1,210,2,0.0,8.1,2,210
2019-01-10 00:00:00,65.0,2.63,52.42,0.0,5.9,260,5,0.1,8.3,280,2,0.1,8.3,2,280
2019-01-10 01:00:00,61.77,2.63,52.42,0.0,5.9,250,6,0.0,8.3,10,1,0.0,8.3,1,10
2019-01-10 02:00:00,59.162,2.63,52.42,0.1,6.0,250,5,0.1,8.5,10,2,0.1,8.5,2,10
2019-01-10 03:00:00,59.162,2.63,52.42,0.0,6.3,250,5,0.0,8.8,220,1,0.0,8.8,1,220
2019-01-10 04:00:00,59.162,2.63,52.42,0.0,6.4,270,7,0.0,8.8,300,2,0.0,8.8,2,300
2019-01-10 05:00:00,64.09,2.63,52.42,0.2,6.7,270,7,0.0,9.1,320,3,0.0,9.1,3,320
2019-01-10 06:00:00,69.698,2.63,52.42,0.1,7.0,260,5,0.1,8.9,320,4,0.1,8.9,4,320
2019-01-10 07:00:00,83.19,2.63,52.42,0.3,7.2,250,5,0.0,8.7,320,6,0.0,8.7,6,320
2019-01-10 08:00:00,81.828,2.63,52.42,0.4,7.2,270,7,0.0,8.7,320,4,0.0,8.7,4,320
2019-01-10 09:00:00,85.153,2.63,52.42,0.8,7.5,280,8,0.0,8.9,330,3,0.0,8.9,3,330
2019-01-10 10:00:00,95.0,2.63,52.42,0.1,8.2,290,7,0.0,9.1,320,3,0.0,9.1,3,320
