applicable_date,elec_prices,daily_natural_gas_prices,daily_oil_price,rain_d,temp_d,wddir_d,wdsp_d,rain_c,temp_c,wddir_c,wdsp_c,rain_g,temp_g,wdsp_g,wddir_g
2019-05-01 00:00:00,45.256,2.31,63.55,0.0,9.3,290,3,0.0,7.3,310,5,0.0,7.3,5,310
2019-05-01 01:00:00,44.97,2.31,63.55,0.2,8.5,280,6,0.0,6.8,300,6,0.0,6.8,6,300
2019-05-01 02:00:00,43.324,2.31,63.55,0.0,7.7,280,7,0.0,6.2,300,6,0.0,6.2,6,300
2019-05-01 03:00:00,42.51,2.31,63.55,0.0,7.3,260,5,0.0,5.7,300,5,0.0,5.7,5,300
2019-05-01 04:00:00,41.86,2.31,63.55,0.0,7.2,260,5,0.0,4.9,300,6,0.0,4.9,6,300
2019-05-01 05:00:00,43.377,2.31,63.55,0.0,7.2,260,7,0.0,5.0,300,6,0.0,5.0,6,300
2019-05-01 06:00:00,45.799,2.31,63.55,0.0,7.2,270,8,0.0,5.3,300,6,0.0,5.3,6,300
2019-05-01 07:00:00,66.862,2.31,63.55,0.0,7.3,270,8,0.0,6.4,300,5,0.0,6.4,5,300
2019-05-01 08:00:00,72.872,2.31,63.55,0.0,8.6,280,10,0.0,8.6,280,4,0.0,8.6,4,280
2019-05-01 09:00:00,70.0,2.31,63.55,0.0,10.2,280,9,0.0,10.2,270,6,0.0,10.2,6,270
2019-05-01 10:00:00,68.014,2.31,63.55,0.0,10.8,270,9,0.0,11.3,290,8,0.0,11.3,8,290
2019-05-01 11:00:00,63.885,2.31,63.55,0.0,11.5,270,9,0.0,11.9,260,7,0.0,11.9,7,260
2019-05-01 12:00:00,60.727,2.31,63.55,0.0,12.9,240,7,0.0,12.1,220,7,0.0,12.1,7,220
2019-05-01 13:00:00,53.44,2.31,63.55,0.0,13.6,250,7,0.0,11.9,230,6,0.0,11.9,6,230
2019-05-01 14:00:00,45.597,2.31,63.55,0.0,14.5,270,8,0.8,10.5,310,9,0.8,10.5,9,310
2019-05-01 15:00:00,46.153,2.31,63.55,0.0,14.0,250,8,0.0,12.0,290,6,0.0,12.0,6,290
2019-05-01 16:00:00,56.913,2.31,63.55,0.0,13.3,280,10,0.0,12.6,280,7,0.0,12.6,7,280
2019-05-01 17:00:00,63.0,2.31,63.55,0.0,13.6,250,9,0.0,13.6,270,9,0.0,13.6,9,270
2019-05-01 18:00:00,61.667,2.31,63.55,0.0,12.3,270,11,0.0,12.0,280,8,0.0,12.0,8,280
2019-05-01 19:00:00,57.012,2.31,63.55,0.0,10.8,270,13,0.0,10.8,300,10,0.0,10.8,10,300
2019-05-01 20:00:00,60.47,2.31,63.55,0.0,10.6,260,8,0.0,10.0,280,9,0.0,10.0,9,280
2019-05-01 21:00:00,56.246,2.31,63.55,0.0,9.4,260,8,0.0,9.1,280,6,0.0,9.1,6,280
2019-05-01 22:00:00,44.977,2.31,63.55,0.0,9.2,260,10,0.0,8.8,290,5,0.0,8.8,5,290
2019-05-01 23:00:00,46.0,2.31,63.55,0.0,8.9,260,11,0.0,8.5,280,6,0.0,8.5,6,280
2019-05-02 00:00:00,42.884,2.35,61.75,0.0,8.3,260,10,0.0,8.2,270,6,0.0,8.2,6,270
2019-05-02 01:00:00,41.26,2.35,61.75,0.0,8.5,260,9,0.0,7.7,280,6,0.0,7.7,6,280
2019-05-02 02:00:00,40.18,2.35,61.75,0.0,8.4,260,11,0.0,7.8,280,5,0.0,7.8,5,280
2019-05-02 03:00:00,38.99,2.35,61.75,0.1,8.1,260,11,0.0,7.3,240,4,0.0,7.3,4,240
2019-05-02 04:00:00,38.612,2.35,61.75,0.9,8.0,260,12,0.0,7.0,240,5,0.0,7.0,5,240
2019-05-02 05:00:00,42.028,2.35,61.75,0.0,8.0,260,12,0.0,7.0,240,6,0.0,7.0,6,240
2019-05-02 06:00:00,44.732,2.35,61.75,0.0,8.2,260,11,0.0,7.8,240,6,0.0,7.8,6,240
2019-05-02 07:00:00,55.18,2.35,61.75,0.1,8.4,270,11,0.0,8.2,250,7,0.0,8.2,7,250
2019-05-02 08:00:00,64.671,2.35,61.75,0.0,9.2,270,12,0.0,8.8,250,7,0.0,8.8,7,250
2019-05-02 09:00:00,57.0,2.35,61.75,0.0,9.8,270,12,0.0,9.2,250,6,0.0,9.2,6,250
2019-05-02 10:00:00,47.588,2.35,61.75,0.0,10.7,280,13,0.0,10.4,240,6,0.0,10.4,6,240
2019-05-02 11:00:00,45.148,2.35,61.75,0.0,11.8,280,12,0.0,10.3,250,9,0.0,10.3,9,250
2019-05-02 12:00:00,45.73,2.35,61.75,0.0,12.6,280,12,0.2,10.5,240,8,0.2,10.5,8,240
2019-05-02 13:00:00,45.0,2.35,61.75,0.0,12.7,280,12,0.0,10.1,240,8,0.0,10.1,8,240
2019-05-02 14:00:00,43.805,2.35,61.75,0.0,12.9,290,12,0.4,9.9,230,8,0.4,9.9,8,230
2019-05-02 15:00:00,43.927,2.35,61.75,0.1,10.4,310,12,0.4,9.9,200,8,0.4,9.9,8,200
2019-05-02 16:00:00,53.0,2.35,61.75,0.2,12.8,300,9,0.6,9.9,160,5,0.6,9.9,5,160
2019-05-02 17:00:00,64.427,2.35,61.75,0.0,12.2,310,8,0.3,10.1,140,5,0.3,10.1,5,140
2019-05-02 18:00:00,65.881,2.35,61.75,0.0,12.0,40,5,0.0,10.3,90,5,0.0,10.3,5,90
2019-05-02 19:00:00,65.476,2.35,61.75,0.0,12.6,330,4,0.0,10.0,100,4,0.0,10.0,4,100
2019-05-02 20:00:00,65.2,2.35,61.75,0.0,10.5,350,5,0.0,9.3,90,4,0.0,9.3,4,90
2019-05-02 21:00:00,65.478,2.35,61.75,0.0,8.9,10,4,0.0,9.1,50,5,0.0,9.1,5,50
2019-05-02 22:00:00,44.926,2.35,61.75,0.0,9.5,310,5,0.0,8.8,280,3,0.0,8.8,3,280
2019-05-02 23:00:00,47.71,2.35,61.75,0.0,9.0,300,7,0.0,9.1,340,6,0.0,9.1,6,340
2019-05-03 00:00:00,42.556,2.31,61.98,0.0,6.1,320,5,0.0,8.4,340,8,0.0,8.4,8,340
2019-05-03 01:00:00,42.389,2.31,61.98,0.0,4.7,310,4,0.1,8.3,320,8,0.1,8.3,8,320
2019-05-03 02:00:00,42.27,2.31,61.98,0.0,6.0,300,5,0.0,8.3,340,9,0.0,8.3,9,340
2019-05-03 03:00:00,42.27,2.31,61.98,0.0,6.5,280,6,0.0,8.0,340,8,0.0,8.0,8,340
2019-05-03 04:00:00,41.865,2.31,61.98,0.0,6.1,290,6,0.0,7.3,330,8,0.0,7.3,8,330
2019-05-03 05:00:00,42.228,2.31,61.98,0.0,7.1,300,7,0.0,6.8,330,7,0.0,6.8,7,330
2019-05-03 06:00:00,45.745,2.31,61.98,0.0,7.6,310,8,0.0,7.1,340,10,0.0,7.1,10,340
2019-05-03 07:00:00,61.553,2.31,61.98,0.0,7.7,320,8,0.0,7.4,340,9,0.0,7.4,9,340
2019-05-03 08:00:00,67.295,2.31,61.98,0.0,7.8,330,10,0.0,8.7,350,8,0.0,8.7,8,350
2019-05-03 09:00:00,65.1,2.31,61.98,0.0,9.2,320,11,0.0,9.6,350,9,0.0,9.6,9,350
2019-05-03 10:00:00,62.541,2.31,61.98,0.0,10.6,310,12,0.0,11.1,350,9,0.0,11.1,9,350
2019-05-03 11:00:00,55.755,2.31,61.98,0.0,10.1,320,12,0.0,11.7,340,8,0.0,11.7,8,340
2019-05-03 12:00:00,52.231,2.31,61.98,0.0,10.2,320,12,0.0,11.8,320,9,0.0,11.8,9,320
2019-05-03 13:00:00,47.446,2.31,61.98,0.0,10.1,330,12,0.0,12.0,330,11,0.0,12.0,11,330
2019-05-03 14:00:00,44.71,2.31,61.98,0.0,8.9,350,11,0.0,12.1,330,10,0.0,12.1,10,330
2019-05-03 15:00:00,44.071,2.31,61.98,0.0,10.4,10,11,0.0,12.2,330,10,0.0,12.2,10,330
2019-05-03 16:00:00,46.695,2.31,61.98,0.0,9.6,10,9,0.0,11.9,340,12,0.0,11.9,12,340
2019-05-03 17:00:00,49.912,2.31,61.98,0.0,9.8,360,9,0.0,11.8,330,12,0.0,11.8,12,330
2019-05-03 18:00:00,48.217,2.31,61.98,0.0,9.0,10,11,0.0,11.6,330,12,0.0,11.6,12,330
2019-05-03 19:00:00,48.874,2.31,61.98,0.0,7.7,350,12,0.0,11.1,10,10,0.0,11.1,10,10
2019-05-03 20:00:00,49.368,2.31,61.98,0.0,6.7,350,11,0.0,10.6,350,7,0.0,10.6,7,350
2019-05-03 21:00:00,47.759,2.31,61.98,0.0,6.1,340,10,0.0,10.1,330,6,0.0,10.1,6,330
2019-05-03 22:00:00,41.278,2.31,61.98,0.0,3.5,330,10,0.0,8.8,330,7,0.0,8.8,7,330
2019-05-03 23:00:00,44.44,2.31,61.98,0.0,3.4,310,10,0.0,7.1,320,7,0.0,7.1,7,320
2019-05-04 00:00:00,41.98,0.0,0.0,0.0,2.8,310,10,0.0,6.0,330,7,0.0,6.0,7,330
2019-05-04 01:00:00,35.69,0.0,0.0,0.0,2.6,320,12,0.0,5.4,340,8,0.0,5.4,8,340
2019-05-04 02:00:00,34.0,0.0,0.0,0.0,2.1,320,11,0.0,6.0,350,10,0.0,6.0,10,350
2019-05-04 03:00:00,33.0,0.0,0.0,0.0,1.7,320,11,0.0,4.8,30,10,0.0,4.8,10,30
2019-05-04 04:00:00,33.0,0.0,0.0,0.0,1.6,330,11,0.0,3.7,10,11,0.0,3.7,11,10
2019-05-04 05:00:00,34.0,0.0,0.0,0.0,1.5,340,10,0.0,2.9,10,9,0.0,2.9,9,10
2019-05-04 06:00:00,39.724,0.0,0.0,0.0,2.4,330,10,0.0,3.3,10,11,0.0,3.3,11,10
2019-05-04 07:00:00,44.66,0.0,0.0,0.0,3.3,340,9,0.0,4.4,10,11,0.0,4.4,11,10
2019-05-04 08:00:00,46.34,0.0,0.0,0.0,5.8,50,10,0.0,5.6,10,14,0.0,5.6,14,10
2019-05-04 09:00:00,44.739,0.0,0.0,0.0,7.5,40,14,0.0,6.7,30,14,0.0,6.7,14,30
2019-05-04 10:00:00,45.036,0.0,0.0,0.0,8.2,50,14,0.0,7.9,30,13,0.0,7.9,13,30
2019-05-04 11:00:00,42.82,0.0,0.0,0.0,7.6,40,12,0.0,9.4,50,13,0.0,9.4,13,50
2019-05-04 12:00:00,41.54,0.0,0.0,0.0,9.3,50,10,0.0,8.9,50,13,0.0,8.9,13,50
2019-05-04 13:00:00,40.243,0.0,0.0,0.0,9.4,360,10,0.0,9.9,70,10,0.0,9.9,10,70
2019-05-04 14:00:00,37.97,0.0,0.0,0.0,10.3,10,9,0.0,9.4,110,8,0.0,9.4,8,110
2019-05-04 15:00:00,39.59,0.0,0.0,0.0,10.7,10,8,0.0,10.3,130,10,0.0,10.3,10,130
2019-05-04 16:00:00,45.494,0.0,0.0,0.0,10.7,30,9,0.0,9.6,130,9,0.0,9.6,9,130
2019-05-04 17:00:00,51.692,0.0,0.0,0.0,9.3,70,9,0.0,9.7,130,8,0.0,9.7,8,130
2019-05-04 18:00:00,58.51,0.0,0.0,0.0,8.9,50,8,0.0,8.9,130,7,0.0,8.9,7,130
2019-05-04 19:00:00,62.13,0.0,0.0,0.0,7.7,90,6,0.0,7.6,140,6,0.0,7.6,6,140
2019-05-04 20:00:00,63.863,0.0,0.0,0.0,4.7,100,4,0.0,5.6,160,4,0.0,5.6,4,160
2019-05-04 21:00:00,73.91,0.0,0.0,0.0,1.8,80,2,0.0,5.0,160,3,0.0,5.0,3,160
2019-05-04 22:00:00,59.196,0.0,0.0,0.0,1.4,280,3,0.0,5.4,180,2,0.0,5.4,2,180
2019-05-04 23:00:00,54.0,0.0,0.0,0.0,1.6,310,6,0.0,5.4,230,2,0.0,5.4,2,230
2019-05-05 00:00:00,45.898,0.0,0.0,0.0,0.6,310,6,0.0,5.6,290,3,0.0,5.6,3,290
2019-05-05 01:00:00,43.93,0.0,0.0,0.0,-0.2,300,7,0.0,5.6,270,3,0.0,5.6,3,270
2019-05-05 02:00:00,41.92,0.0,0.0,0.0,-0.3,290,4,0.0,5.3,280,4,0.0,5.3,4,280
2019-05-05 03:00:00,41.28,0.0,0.0,0.0,-0.6,290,6,0.0,4.8,300,4,0.0,4.8,4,300
2019-05-05 04:00:00,40.916,0.0,0.0,0.0,-0.5,290,7,0.0,4.1,300,6,0.0,4.1,6,300
2019-05-05 05:00:00,37.496,0.0,0.0,0.0,-0.6,280,8,0.0,3.9,310,3,0.0,3.9,3,310
2019-05-05 06:00:00,37.857,0.0,0.0,0.0,1.6,280,9,0.0,5.0,300,4,0.0,5.0,4,300
2019-05-05 07:00:00,36.694,0.0,0.0,0.0,3.9,290,9,0.0,6.0,320,5,0.0,6.0,5,320
2019-05-05 08:00:00,39.87,0.0,0.0,0.0,6.8,300,7,0.0,7.3,300,4,0.0,7.3,4,300
2019-05-05 09:00:00,43.76,0.0,0.0,0.0,7.7,330,9,0.0,9.8,320,3,0.0,9.8,3,320
2019-05-05 10:00:00,50.271,0.0,0.0,0.0,8.0,340,9,0.0,11.0,270,3,0.0,11.0,3,270
2019-05-05 11:00:00,52.54,0.0,0.0,0.0,8.5,340,8,0.0,12.3,280,4,0.0,12.3,4,280
2019-05-05 12:00:00,55.87,0.0,0.0,0.0,8.9,10,8,0.0,11.8,310,4,0.0,11.8,4,310
2019-05-05 13:00:00,52.869,0.0,0.0,0.0,9.2,320,5,0.0,12.8,20,3,0.0,12.8,3,20
2019-05-05 14:00:00,46.823,0.0,0.0,0.0,9.3,340,4,0.0,12.9,200,8,0.0,12.9,8,200
2019-05-05 15:00:00,45.763,0.0,0.0,0.0,10.2,310,5,0.0,12.0,190,8,0.0,12.0,8,190
2019-05-05 16:00:00,50.16,0.0,0.0,0.0,10.5,300,7,0.0,12.0,180,8,0.0,12.0,8,180
2019-05-05 17:00:00,53.732,0.0,0.0,0.0,10.5,290,8,0.0,11.0,180,9,0.0,11.0,9,180
2019-05-05 18:00:00,59.875,0.0,0.0,0.0,10.1,90,6,0.0,10.4,190,9,0.0,10.4,9,190
2019-05-05 19:00:00,59.0,0.0,0.0,0.0,9.2,100,5,0.0,8.5,200,9,0.0,8.5,9,200
2019-05-05 20:00:00,62.175,0.0,0.0,0.0,8.2,140,4,0.0,6.0,230,7,0.0,6.0,7,230
2019-05-05 21:00:00,62.124,0.0,0.0,0.0,6.0,140,2,0.0,4.3,230,6,0.0,4.3,6,230
2019-05-05 22:00:00,51.121,0.0,0.0,0.0,4.8,90,3,0.0,6.0,250,6,0.0,6.0,6,250
2019-05-05 23:00:00,49.559,0.0,0.0,0.0,3.0,70,4,0.0,5.7,250,6,0.0,5.7,6,250
2019-05-06 00:00:00,41.92,2.27,62.3,0.0,4.9,280,4,0.0,6.1,250,6,0.0,6.1,6,250
2019-05-06 01:00:00,41.28,2.27,62.3,0.0,5.2,290,4,0.0,5.7,250,6,0.0,5.7,6,250
2019-05-06 02:00:00,40.0,2.27,62.3,0.0,2.8,290,4,0.0,5.9,250,5,0.0,5.9,5,250
2019-05-06 03:00:00,36.428,2.27,62.3,0.0,3.6,270,4,0.0,6.0,270,3,0.0,6.0,3,270
2019-05-06 04:00:00,36.586,2.27,62.3,0.0,2.7,280,4,0.0,6.2,280,3,0.0,6.2,3,280
2019-05-06 05:00:00,44.76,2.27,62.3,0.0,3.8,280,3,0.0,6.6,300,3,0.0,6.6,3,300
2019-05-06 06:00:00,41.92,2.27,62.3,0.0,5.3,280,4,0.0,6.7,300,3,0.0,6.7,3,300
2019-05-06 07:00:00,44.086,2.27,62.3,0.0,6.8,330,3,0.0,7.8,300,2,0.0,7.8,2,300
2019-05-06 08:00:00,45.202,2.27,62.3,0.0,7.6,360,6,0.0,8.5,220,2,0.0,8.5,2,220
2019-05-06 09:00:00,45.535,2.27,62.3,0.0,8.4,360,6,0.0,9.1,190,4,0.0,9.1,4,190
2019-05-06 10:00:00,47.044,2.27,62.3,0.0,9.2,330,5,0.0,8.9,190,6,0.0,8.9,6,190
2019-05-06 11:00:00,51.345,2.27,62.3,0.0,9.8,310,5,0.0,10.2,200,6,0.0,10.2,6,200
2019-05-06 12:00:00,52.366,2.27,62.3,0.0,10.1,310,6,0.0,10.3,200,7,0.0,10.3,7,200
2019-05-06 13:00:00,47.812,2.27,62.3,0.0,10.1,340,5,0.0,11.4,160,9,0.0,11.4,9,160
2019-05-06 14:00:00,46.0,2.27,62.3,0.0,10.2,140,4,0.0,10.6,200,8,0.0,10.6,8,200
2019-05-06 15:00:00,47.003,2.27,62.3,0.0,11.5,150,3,0.0,10.5,180,7,0.0,10.5,7,180
2019-05-06 16:00:00,47.812,2.27,62.3,0.0,10.5,140,7,0.0,10.0,160,8,0.0,10.0,8,160
2019-05-06 17:00:00,59.196,2.27,62.3,0.0,9.8,130,7,0.0,9.8,160,7,0.0,9.8,7,160
2019-05-06 18:00:00,61.473,2.27,62.3,0.0,9.2,130,8,0.0,9.1,160,7,0.0,9.1,7,160
2019-05-06 19:00:00,59.767,2.27,62.3,0.0,9.3,140,6,0.0,8.4,160,6,0.0,8.4,6,160
2019-05-06 20:00:00,60.94,2.27,62.3,0.0,8.6,150,6,0.0,6.8,170,4,0.0,6.8,4,170
2019-05-06 21:00:00,60.14,2.27,62.3,0.0,8.3,150,5,0.0,6.6,170,3,0.0,6.6,3,170
2019-05-06 22:00:00,45.634,2.27,62.3,0.0,7.1,140,3,0.0,6.6,160,3,0.0,6.6,3,160
2019-05-06 23:00:00,45.5,2.27,62.3,0.0,5.8,100,4,0.0,6.6,170,4,0.0,6.6,4,170
2019-05-07 00:00:00,43.096,2.27,61.41,0.0,5.0,110,2,0.0,5.8,140,5,0.0,5.8,5,140
2019-05-07 01:00:00,41.88,2.27,61.41,0.0,4.8,150,2,0.0,5.8,140,4,0.0,5.8,4,140
2019-05-07 02:00:00,41.88,2.27,61.41,0.0,6.0,280,2,0.0,6.7,120,4,0.0,6.7,4,120
2019-05-07 03:00:00,41.5,2.27,61.41,0.0,5.7,90,1,0.0,7.6,120,4,0.0,7.6,4,120
2019-05-07 04:00:00,42.69,2.27,61.41,0.0,6.0,250,1,0.4,7.3,120,4,0.4,7.3,4,120
2019-05-07 05:00:00,48.037,2.27,61.41,0.0,6.5,220,1,0.1,6.8,120,4,0.1,6.8,4,120
2019-05-07 06:00:00,56.5,2.27,61.41,0.1,6.7,240,1,1.3,7.0,100,3,1.3,7.0,3,100
2019-05-07 07:00:00,65.0,2.27,61.41,0.0,7.2,90,2,1.1,7.8,110,3,1.1,7.8,3,110
2019-05-07 08:00:00,76.821,2.27,61.41,0.0,8.6,80,3,0.0,8.6,140,7,0.0,8.6,7,140
2019-05-07 09:00:00,71.13,2.27,61.41,0.0,10.3,90,4,0.0,9.7,140,11,0.0,9.7,11,140
2019-05-07 10:00:00,65.778,2.27,61.41,0.0,11.5,80,5,0.0,10.1,130,13,0.0,10.1,13,130
2019-05-07 11:00:00,60.14,2.27,61.41,0.0,11.1,80,6,0.0,11.3,140,15,0.0,11.3,15,140
2019-05-07 12:00:00,56.5,2.27,61.41,0.0,10.9,120,9,0.0,10.9,130,15,0.0,10.9,15,130
2019-05-07 13:00:00,48.315,2.27,61.41,0.0,9.9,130,10,0.0,10.2,140,15,0.0,10.2,15,140
2019-05-07 14:00:00,46.5,2.27,61.41,0.1,9.5,130,10,0.0,9.4,140,15,0.0,9.4,15,140
2019-05-07 15:00:00,45.06,2.27,61.41,0.0,10.3,130,9,0.0,10.1,120,15,0.0,10.1,15,120
2019-05-07 16:00:00,46.036,2.27,61.41,0.0,10.5,130,10,0.0,9.3,120,14,0.0,9.3,14,120
2019-05-07 17:00:00,47.7,2.27,61.41,0.0,10.9,130,10,0.1,8.5,100,14,0.1,8.5,14,100
2019-05-07 18:00:00,45.06,2.27,61.41,0.0,10.1,120,10,0.5,7.9,100,15,0.5,7.9,15,100
2019-05-07 19:00:00,42.2,2.27,61.41,0.0,8.7,120,9,0.4,7.7,100,14,0.4,7.7,14,100
2019-05-07 20:00:00,41.0,2.27,61.41,0.0,7.0,100,9,1.1,7.9,100,16,1.1,7.9,16,100
2019-05-07 21:00:00,40.0,2.27,61.41,0.0,6.1,100,7,3.4,7.9,100,15,3.4,7.9,15,100
2019-05-07 22:00:00,38.0,2.27,61.41,0.0,7.5,90,7,1.5,8.1,100,17,1.5,8.1,17,100
2019-05-07 23:00:00,33.0,2.27,61.41,0.0,7.8,80,10,2.3,7.9,100,16,2.3,7.9,16,100
2019-05-08 00:00:00,32.0,2.36,62.13,0.0,7.8,80,12,1.9,8.3,100,16,1.9,8.3,16,100
2019-05-08 01:00:00,29.09,2.36,62.13,0.0,8.0,80,12,1.6,8.1,100,16,1.6,8.1,16,100
2019-05-08 02:00:00,28.46,2.36,62.13,0.0,8.0,90,11,1.7,8.2,100,14,1.7,8.2,14,100
2019-05-08 03:00:00,27.83,2.36,62.13,0.0,8.3,100,11,1.7,7.9,70,14,1.7,7.9,14,70
2019-05-08 04:00:00,28.46,2.36,62.13,0.0,8.7,90,12,2.5,7.9,60,15,2.5,7.9,15,60
2019-05-08 05:00:00,30.0,2.36,62.13,0.0,8.1,80,13,1.5,7.6,50,15,1.5,7.6,15,50
2019-05-08 06:00:00,31.25,2.36,62.13,0.4,7.8,90,15,1.2,7.4,50,13,1.2,7.4,13,50
2019-05-08 07:00:00,42.09,2.36,62.13,0.6,7.6,80,18,1.6,7.3,50,11,1.6,7.3,11,50
2019-05-08 08:00:00,53.31,2.36,62.13,0.3,7.4,80,19,0.5,7.5,20,11,0.5,7.5,11,20
2019-05-08 09:00:00,59.659,2.36,62.13,0.6,7.3,60,19,0.6,7.7,30,12,0.6,7.7,12,30
2019-05-08 10:00:00,50.674,2.36,62.13,1.3,7.5,70,20,0.6,7.7,20,11,0.6,7.7,11,20
2019-05-08 11:00:00,47.338,2.36,62.13,0.4,7.7,60,19,0.4,7.9,10,10,0.4,7.9,10,10
2019-05-08 12:00:00,47.253,2.36,62.13,0.1,8.7,60,20,0.2,8.2,10,10,0.2,8.2,10,10
2019-05-08 13:00:00,44.56,2.36,62.13,0.0,8.2,60,19,0.0,8.4,10,12,0.0,8.4,12,10
2019-05-08 14:00:00,44.325,2.36,62.13,0.0,7.6,50,19,0.1,8.6,10,11,0.1,8.6,11,10
2019-05-08 15:00:00,43.367,2.36,62.13,0.0,8.2,50,16,0.0,8.8,10,13,0.0,8.8,13,10
2019-05-08 16:00:00,49.117,2.36,62.13,0.0,8.2,40,15,0.0,8.5,10,16,0.0,8.5,16,10
2019-05-08 17:00:00,56.305,2.36,62.13,0.1,8.0,30,15,0.0,8.3,10,16,0.0,8.3,16,10
2019-05-08 18:00:00,61.039,2.36,62.13,0.2,7.8,30,15,0.0,8.0,10,15,0.0,8.0,15,10
2019-05-08 19:00:00,61.097,2.36,62.13,0.0,8.0,20,14,0.0,8.2,350,14,0.0,8.2,14,350
2019-05-08 20:00:00,60.498,2.36,62.13,0.0,7.9,20,13,0.0,7.7,350,13,0.0,7.7,13,350
2019-05-08 21:00:00,57.793,2.36,62.13,0.0,7.5,20,11,0.0,7.7,340,11,0.0,7.7,11,340
2019-05-08 22:00:00,44.141,2.36,62.13,0.1,7.6,10,10,0.0,7.5,320,10,0.0,7.5,10,320
2019-05-08 23:00:00,44.608,2.36,62.13,0.4,7.4,10,10,0.0,6.9,310,9,0.0,6.9,9,310
2019-05-09 00:00:00,40.895,2.34,61.58,0.3,7.3,10,9,0.0,6.4,320,7,0.0,6.4,7,320
2019-05-09 01:00:00,41.18,2.34,61.58,0.0,7.2,10,9,0.0,6.2,320,8,0.0,6.2,8,320
2019-05-09 02:00:00,41.746,2.34,61.58,0.0,7.0,360,9,0.0,6.4,320,9,0.0,6.4,9,320
2019-05-09 03:00:00,42.7,2.34,61.58,0.0,6.9,350,8,0.0,5.7,320,10,0.0,5.7,10,320
2019-05-09 04:00:00,45.34,2.34,61.58,0.1,6.7,350,7,0.0,5.4,330,14,0.0,5.4,14,330
2019-05-09 05:00:00,44.853,2.34,61.58,0.0,6.7,350,8,0.0,4.9,320,11,0.0,4.9,11,320
2019-05-09 06:00:00,41.44,2.34,61.58,0.1,6.7,330,8,0.0,5.5,300,9,0.0,5.5,9,300
2019-05-09 07:00:00,56.759,2.34,61.58,0.0,7.1,330,9,0.0,6.5,300,8,0.0,6.5,8,300
2019-05-09 08:00:00,66.0,2.34,61.58,0.5,7.1,320,9,0.0,8.0,300,9,0.0,8.0,9,300
2019-05-09 09:00:00,56.759,2.34,61.58,0.3,8.3,330,10,0.0,8.7,290,11,0.0,8.7,11,290
2019-05-09 10:00:00,53.0,2.34,61.58,0.1,8.5,330,9,0.0,10.1,290,11,0.0,10.1,11,290
2019-05-09 11:00:00,53.0,2.34,61.58,1.2,7.7,110,6,0.0,10.8,290,10,0.0,10.8,10,290
2019-05-09 12:00:00,50.423,2.34,61.58,2.7,7.2,120,5,0.0,12.0,290,11,0.0,12.0,11,290
2019-05-09 13:00:00,48.113,2.34,61.58,1.9,7.8,90,6,0.0,11.9,290,10,0.0,11.9,10,290
2019-05-09 14:00:00,47.668,2.34,61.58,0.6,7.8,80,5,0.0,12.7,310,10,0.0,12.7,10,310
2019-05-09 15:00:00,47.888,2.34,61.58,0.9,7.1,90,6,0.0,13.1,290,11,0.0,13.1,11,290
2019-05-09 16:00:00,56.071,2.34,61.58,3.4,7.4,100,6,0.0,12.7,290,10,0.0,12.7,10,290
2019-05-09 17:00:00,64.789,2.34,61.58,1.9,8.2,100,6,0.0,12.5,290,10,0.0,12.5,10,290
2019-05-09 18:00:00,64.274,2.34,61.58,0.0,7.8,100,7,0.0,11.9,310,10,0.0,11.9,10,310
2019-05-09 19:00:00,64.789,2.34,61.58,0.0,7.4,90,7,0.0,11.0,310,9,0.0,11.0,9,310
2019-05-09 20:00:00,64.271,2.34,61.58,0.0,6.7,110,6,0.0,9.2,310,7,0.0,9.2,7,310
2019-05-09 21:00:00,56.393,2.34,61.58,0.0,6.5,100,6,0.0,7.8,320,7,0.0,7.8,7,320
2019-05-09 22:00:00,47.696,2.34,61.58,0.0,6.3,90,6,0.0,6.7,300,6,0.0,6.7,6,300
2019-05-09 23:00:00,47.311,2.34,61.58,0.0,6.7,100,5,0.0,5.9,320,6,0.0,5.9,6,320
2019-05-10 00:00:00,44.0,2.36,61.65,0.0,6.4,130,3,0.0,5.7,320,6,0.0,5.7,6,320
2019-05-10 01:00:00,44.09,2.36,61.65,0.0,4.9,90,3,0.0,5.4,320,5,0.0,5.4,5,320
2019-05-10 02:00:00,43.95,2.36,61.65,0.0,2.7,100,3,0.0,5.4,300,5,0.0,5.4,5,300
2019-05-10 03:00:00,43.27,2.36,61.65,0.0,2.5,120,2,0.0,5.0,300,5,0.0,5.0,5,300
2019-05-10 04:00:00,42.0,2.36,61.65,0.0,3.5,220,3,0.0,4.6,320,5,0.0,4.6,5,320
2019-05-10 05:00:00,46.93,2.36,61.65,0.0,2.5,280,4,0.0,4.8,300,3,0.0,4.8,3,300
2019-05-10 06:00:00,43.93,2.36,61.65,0.0,4.7,260,4,0.0,5.1,280,2,0.0,5.1,2,280
2019-05-10 07:00:00,63.7,2.36,61.65,0.0,6.6,250,5,0.0,7.6,310,2,0.0,7.6,2,310
2019-05-10 08:00:00,84.897,2.36,61.65,0.0,8.0,250,5,0.0,8.9,240,2,0.0,8.9,2,240
2019-05-10 09:00:00,85.0,2.36,61.65,0.0,9.2,260,5,0.0,9.4,300,3,0.0,9.4,3,300
2019-05-10 10:00:00,76.99,2.36,61.65,0.0,9.9,290,6,0.0,10.1,290,3,0.0,10.1,3,290
