applicable_date,elec_prices,daily_natural_gas_prices,daily_oil_price,rain_d,temp_d,wddir_d,wdsp_d,rain_c,temp_c,wddir_c,wdsp_c,rain_g,temp_g,wdsp_g,wddir_g
2020-01-01 00:00:00,51.24,0.0,0.0,0.0,6.9,220,4,0.0,5.7,60,5,0.0,5.7,5,60
2020-01-01 01:00:00,48.55,0.0,0.0,0.0,6.9,230,4,0.0,6.0,50,6,0.0,6.0,6,50
2020-01-01 02:00:00,36.909,0.0,0.0,0.0,6.3,230,6,0.0,6.4,50,4,0.0,6.4,4,50
2020-01-01 03:00:00,32.77,0.0,0.0,0.0,4.7,230,4,0.0,5.9,70,3,0.0,5.9,3,70
2020-01-01 04:00:00,31.69,0.0,0.0,0.0,0.6,150,3,0.0,5.7,110,3,0.0,5.7,3,110
2020-01-01 05:00:00,31.63,0.0,0.0,0.0,1.5,140,3,0.0,5.8,110,2,0.0,5.8,2,110
2020-01-01 06:00:00,31.545,0.0,0.0,0.0,2.5,110,3,0.0,5.8,160,2,0.0,5.8,2,160
2020-01-01 07:00:00,32.362,0.0,0.0,0.0,0.6,260,6,0.0,6.4,100,5,0.0,6.4,5,100
2020-01-01 08:00:00,33.616,0.0,0.0,0.0,2.1,260,4,0.0,6.5,100,5,0.0,6.5,5,100
2020-01-01 09:00:00,39.184,0.0,0.0,0.0,2.2,210,4,0.0,6.4,100,4,0.0,6.4,4,100
2020-01-01 10:00:00,45.675,0.0,0.0,0.0,1.7,160,3,0.0,6.9,110,5,0.0,6.9,5,110
2020-01-01 11:00:00,52.6,0.0,0.0,0.0,6.0,200,3,0.0,7.4,140,5,0.0,7.4,5,140
2020-01-01 12:00:00,49.0,0.0,0.0,0.0,6.4,170,4,0.0,8.4,150,6,0.0,8.4,6,150
2020-01-01 13:00:00,48.079,0.0,0.0,0.0,7.4,190,4,0.0,9.2,170,7,0.0,9.2,7,170
2020-01-01 14:00:00,47.706,0.0,0.0,0.0,7.3,220,6,0.0,9.1,190,8,0.0,9.1,8,190
2020-01-01 15:00:00,43.21,0.0,0.0,0.0,7.2,210,7,0.0,9.1,190,7,0.0,9.1,7,190
2020-01-01 16:00:00,53.95,0.0,0.0,0.0,7.1,220,8,0.0,8.6,180,7,0.0,8.6,7,180
2020-01-01 17:00:00,58.09,0.0,0.0,0.0,6.5,180,7,0.0,7.7,190,8,0.0,7.7,8,190
2020-01-01 18:00:00,46.17,0.0,0.0,0.0,5.3,150,4,0.0,8.2,180,9,0.0,8.2,9,180
2020-01-01 19:00:00,35.27,0.0,0.0,0.0,4.3,140,3,0.0,8.4,190,11,0.0,8.4,11,190
2020-01-01 20:00:00,32.77,0.0,0.0,0.0,1.6,140,2,0.0,8.1,180,12,0.0,8.1,12,180
2020-01-01 21:00:00,27.08,0.0,0.0,0.0,2.0,140,2,0.0,7.2,180,15,0.0,7.2,15,180
2020-01-01 22:00:00,14.0,0.0,0.0,0.0,3.4,80,2,0.0,7.2,180,15,0.0,7.2,15,180
2020-01-01 23:00:00,9.6,0.0,0.0,0.0,6.1,240,2,0.0,7.6,190,12,0.0,7.6,12,190
2020-01-02 00:00:00,-1.0,1.83,61.17,0.0,7.7,200,4,0.0,7.8,190,13,0.0,7.8,13,190
2020-01-02 01:00:00,-4.39,1.83,61.17,0.0,8.2,210,7,0.1,8.0,190,15,0.1,8.0,15,190
2020-01-02 02:00:00,-4.48,1.83,61.17,0.0,7.9,210,9,0.0,8.2,180,13,0.0,8.2,13,180
2020-01-02 03:00:00,-4.48,1.83,61.17,0.0,7.2,230,8,0.1,8.1,180,12,0.1,8.1,12,180
2020-01-02 04:00:00,-5.2,1.83,61.17,0.0,7.5,150,3,0.2,8.4,190,12,0.2,8.4,12,190
2020-01-02 05:00:00,-5.0,1.83,61.17,0.0,8.2,210,2,0.3,8.9,190,14,0.3,8.9,14,190
2020-01-02 06:00:00,-4.39,1.83,61.17,0.0,8.2,210,5,0.4,8.7,190,18,0.4,8.7,18,190
2020-01-02 07:00:00,15.0,1.83,61.17,0.0,8.9,200,9,0.1,9.0,190,19,0.1,9.0,19,190
2020-01-02 08:00:00,30.0,1.83,61.17,0.0,9.6,210,15,0.1,9.1,180,15,0.1,9.1,15,180
2020-01-02 09:00:00,42.428,1.83,61.17,0.0,10.0,200,16,0.4,9.5,180,17,0.4,9.5,17,180
2020-01-02 10:00:00,44.0,1.83,61.17,0.0,10.4,190,14,0.5,9.7,190,18,0.5,9.7,18,190
2020-01-02 11:00:00,35.0,1.83,61.17,0.0,10.5,180,14,0.7,9.9,200,19,0.7,9.9,19,200
2020-01-02 12:00:00,34.13,1.83,61.17,0.0,10.6,180,11,2.5,10.2,200,21,2.5,10.2,21,200
2020-01-02 13:00:00,34.0,1.83,61.17,0.4,10.4,190,13,0.5,10.3,210,21,0.5,10.3,21,210
2020-01-02 14:00:00,34.0,1.83,61.17,0.1,10.8,190,11,0.0,10.6,210,22,0.0,10.6,22,210
2020-01-02 15:00:00,39.0,1.83,61.17,0.0,11.0,200,13,0.0,10.6,210,20,0.0,10.6,20,210
2020-01-02 16:00:00,47.271,1.83,61.17,0.0,11.3,210,13,0.0,10.1,210,20,0.0,10.1,20,210
2020-01-02 17:00:00,56.821,1.83,61.17,0.0,11.1,210,11,0.0,9.9,210,19,0.0,9.9,19,210
2020-01-02 18:00:00,49.517,1.83,61.17,0.0,11.2,210,11,0.4,9.6,230,16,0.4,9.6,16,230
2020-01-02 19:00:00,46.928,1.83,61.17,0.3,10.3,230,9,0.1,9.2,220,12,0.1,9.2,12,220
2020-01-02 20:00:00,39.614,1.83,61.17,0.0,10.2,230,10,0.0,9.1,230,10,0.0,9.1,10,230
2020-01-02 21:00:00,34.621,1.83,61.17,0.0,10.4,230,9,0.0,9.2,230,9,0.0,9.2,9,230
2020-01-02 22:00:00,33.406,1.83,61.17,0.0,9.3,230,9,0.0,9.1,230,9,0.0,9.1,9,230
2020-01-02 23:00:00,30.52,1.83,61.17,0.1,9.2,240,9,0.2,8.1,250,12,0.2,8.1,12,250
2020-01-03 00:00:00,28.633,1.84,63.0,0.3,7.5,250,12,0.0,7.3,310,16,0.0,7.3,16,310
2020-01-03 01:00:00,27.033,1.84,63.0,0.0,6.5,330,17,0.0,6.3,330,23,0.0,6.3,23,330
2020-01-03 02:00:00,26.172,1.84,63.0,0.0,5.4,320,14,0.0,5.1,320,19,0.0,5.1,19,320
2020-01-03 03:00:00,23.651,1.84,63.0,0.0,4.5,310,13,0.0,5.3,330,18,0.0,5.3,18,330
2020-01-03 04:00:00,26.75,1.84,63.0,0.0,4.5,300,12,0.0,5.0,320,16,0.0,5.0,16,320
2020-01-03 05:00:00,30.52,1.84,63.0,0.0,3.8,290,11,0.0,4.8,310,10,0.0,4.8,10,310
2020-01-03 06:00:00,43.166,1.84,63.0,0.0,4.7,280,11,0.0,4.7,300,8,0.0,4.7,8,300
2020-01-03 07:00:00,43.74,1.84,63.0,0.0,3.9,280,12,0.0,4.8,310,7,0.0,4.8,7,310
2020-01-03 08:00:00,48.312,1.84,63.0,0.0,3.7,270,9,0.0,4.6,310,11,0.0,4.6,11,310
2020-01-03 09:00:00,53.203,1.84,63.0,0.0,3.4,270,11,0.0,4.4,300,7,0.0,4.4,7,300
2020-01-03 10:00:00,53.18,1.84,63.0,0.0,3.8,270,11,0.0,5.4,270,5,0.0,5.4,5,270
2020-01-03 11:00:00,48.57,1.84,63.0,0.0,4.7,270,11,0.0,5.9,280,6,0.0,5.9,6,280
2020-01-03 12:00:00,42.938,1.84,63.0,0.0,5.5,270,11,0.0,7.0,300,9,0.0,7.0,9,300
2020-01-03 13:00:00,42.225,1.84,63.0,0.0,6.5,270,12,0.0,7.6,280,9,0.0,7.6,9,280
2020-01-03 14:00:00,40.541,1.84,63.0,0.0,6.7,270,12,0.0,8.1,270,10,0.0,8.1,10,270
2020-01-03 15:00:00,41.084,1.84,63.0,0.0,6.9,270,11,0.0,8.3,250,7,0.0,8.3,7,250
2020-01-03 16:00:00,50.098,1.84,63.0,0.0,6.2,270,12,0.0,7.0,260,7,0.0,7.0,7,260
2020-01-03 17:00:00,58.284,1.84,63.0,0.0,6.3,260,10,0.0,5.2,240,4,0.0,5.2,4,240
2020-01-03 18:00:00,48.57,1.84,63.0,0.0,6.2,250,9,0.0,4.7,240,4,0.0,4.7,4,240
2020-01-03 19:00:00,46.961,1.84,63.0,0.0,5.5,250,9,0.0,5.3,230,6,0.0,5.3,6,230
2020-01-03 20:00:00,42.68,1.84,63.0,0.0,5.3,250,9,0.0,3.1,230,6,0.0,3.1,6,230
2020-01-03 21:00:00,41.07,1.84,63.0,0.0,5.4,250,8,0.0,4.2,240,5,0.0,4.2,5,240
2020-01-03 22:00:00,37.809,1.84,63.0,0.0,5.4,250,8,0.0,5.0,240,7,0.0,5.0,7,240
2020-01-03 23:00:00,34.831,1.84,63.0,0.0,5.6,250,8,0.0,5.3,250,9,0.0,5.3,9,250
2020-01-04 00:00:00,30.0,0.0,0.0,0.0,5.9,240,9,0.0,6.0,250,8,0.0,6.0,8,250
2020-01-04 01:00:00,28.069,0.0,0.0,0.0,5.7,240,9,0.0,4.7,220,7,0.0,4.7,7,220
2020-01-04 02:00:00,26.75,0.0,0.0,0.0,5.7,240,8,0.0,5.1,240,7,0.0,5.1,7,240
2020-01-04 03:00:00,25.032,0.0,0.0,0.0,5.3,240,8,0.0,4.0,230,5,0.0,4.0,5,230
2020-01-04 04:00:00,24.682,0.0,0.0,0.0,5.6,250,8,0.0,4.2,240,5,0.0,4.2,5,240
2020-01-04 05:00:00,24.598,0.0,0.0,0.0,5.8,250,9,0.0,3.7,230,4,0.0,3.7,4,230
2020-01-04 06:00:00,26.75,0.0,0.0,0.0,5.8,250,9,0.0,3.3,230,6,0.0,3.3,6,230
2020-01-04 07:00:00,29.694,0.0,0.0,0.0,5.9,240,9,0.0,4.1,210,6,0.0,4.1,6,210
2020-01-04 08:00:00,35.779,0.0,0.0,0.0,6.0,250,8,0.0,4.6,200,6,0.0,4.6,6,200
2020-01-04 09:00:00,40.0,0.0,0.0,0.0,6.2,240,7,0.1,4.3,220,6,0.1,4.3,6,220
2020-01-04 10:00:00,43.362,0.0,0.0,0.0,6.0,230,6,0.0,6.1,210,6,0.0,6.1,6,210
2020-01-04 11:00:00,43.99,0.0,0.0,0.1,6.5,230,6,0.0,6.6,210,6,0.0,6.6,6,210
2020-01-04 12:00:00,43.99,0.0,0.0,0.0,7.2,220,8,0.0,7.5,220,7,0.0,7.5,7,220
2020-01-04 13:00:00,46.17,0.0,0.0,0.0,7.4,230,8,0.1,8.1,220,7,0.1,8.1,7,220
2020-01-04 14:00:00,45.0,0.0,0.0,0.0,7.7,230,8,0.0,8.1,220,9,0.0,8.1,9,220
2020-01-04 15:00:00,38.96,0.0,0.0,0.0,7.6,230,8,0.1,7.8,220,8,0.1,7.8,8,220
2020-01-04 16:00:00,55.749,0.0,0.0,0.0,7.6,230,7,0.0,7.6,210,8,0.0,7.6,8,210
2020-01-04 17:00:00,70.88,0.0,0.0,0.0,7.7,220,8,0.0,7.0,210,8,0.0,7.0,8,210
2020-01-04 18:00:00,60.758,0.0,0.0,0.0,7.6,220,9,0.0,6.9,210,6,0.0,6.9,6,210
2020-01-04 19:00:00,48.8,0.0,0.0,0.0,7.3,210,8,0.1,7.4,190,6,0.1,7.4,6,190
2020-01-04 20:00:00,41.0,0.0,0.0,0.0,7.3,200,6,0.1,7.6,210,8,0.1,7.6,8,210
2020-01-04 21:00:00,39.066,0.0,0.0,0.0,7.6,190,6,0.0,7.7,210,10,0.0,7.7,10,210
2020-01-04 22:00:00,37.293,0.0,0.0,0.0,7.9,200,7,0.2,7.8,210,11,0.2,7.8,11,210
2020-01-04 23:00:00,46.69,0.0,0.0,0.0,7.5,220,9,0.3,8.0,200,12,0.3,8.0,12,200
2020-01-05 00:00:00,31.719,0.0,0.0,0.0,7.3,210,8,0.2,8.1,200,14,0.2,8.1,14,200
2020-01-05 01:00:00,30.513,0.0,0.0,0.0,7.3,210,8,0.0,8.1,210,14,0.0,8.1,14,210
2020-01-05 02:00:00,28.0,0.0,0.0,0.0,7.3,220,9,0.5,8.3,210,13,0.5,8.3,13,210
2020-01-05 03:00:00,28.0,0.0,0.0,0.0,7.9,220,9,0.4,7.9,230,13,0.4,7.9,13,230
2020-01-05 04:00:00,27.28,0.0,0.0,0.0,8.0,220,9,0.0,7.9,210,12,0.0,7.9,12,210
2020-01-05 05:00:00,26.35,0.0,0.0,0.0,8.2,220,9,0.3,8.3,210,11,0.3,8.3,11,210
2020-01-05 06:00:00,25.8,0.0,0.0,0.0,7.7,210,9,0.1,8.5,210,14,0.1,8.5,14,210
2020-01-05 07:00:00,25.36,0.0,0.0,0.0,7.6,200,6,0.1,8.5,210,11,0.1,8.5,11,210
2020-01-05 08:00:00,26.94,0.0,0.0,0.0,8.2,200,8,0.2,8.5,190,13,0.2,8.5,13,190
2020-01-05 09:00:00,36.727,0.0,0.0,0.0,8.8,200,8,0.2,8.5,190,15,0.2,8.5,15,190
2020-01-05 10:00:00,43.468,0.0,0.0,0.0,9.3,210,8,0.2,8.6,200,14,0.2,8.6,14,200
2020-01-05 11:00:00,37.489,0.0,0.0,0.0,10.3,210,9,0.0,8.6,210,14,0.0,8.6,14,210
2020-01-05 12:00:00,37.896,0.0,0.0,0.0,10.2,220,10,0.1,8.5,210,14,0.1,8.5,14,210
2020-01-05 13:00:00,42.354,0.0,0.0,0.0,10.3,210,12,0.2,8.6,210,12,0.2,8.6,12,210
2020-01-05 14:00:00,43.468,0.0,0.0,0.0,10.7,210,12,0.3,8.6,210,14,0.3,8.6,14,210
2020-01-05 15:00:00,39.888,0.0,0.0,0.0,10.6,210,12,0.2,8.1,190,14,0.2,8.1,14,190
2020-01-05 16:00:00,53.5,0.0,0.0,0.0,10.0,220,12,0.0,7.9,200,13,0.0,7.9,13,200
2020-01-05 17:00:00,66.37,0.0,0.0,0.0,9.9,210,12,0.1,7.8,190,12,0.1,7.8,12,190
2020-01-05 18:00:00,52.213,0.0,0.0,0.0,9.2,210,11,0.0,7.8,190,11,0.0,7.8,11,190
2020-01-05 19:00:00,45.117,0.0,0.0,0.0,8.7,220,14,0.3,7.6,190,12,0.3,7.6,12,190
2020-01-05 20:00:00,37.239,0.0,0.0,0.0,8.6,200,10,0.3,7.3,190,14,0.3,7.3,14,190
2020-01-05 21:00:00,28.0,0.0,0.0,0.0,9.0,200,11,0.0,7.3,190,17,0.0,7.3,17,190
2020-01-05 22:00:00,17.0,0.0,0.0,0.0,8.8,210,11,0.0,7.4,190,16,0.0,7.4,16,190
2020-01-05 23:00:00,-1.0,0.0,0.0,0.0,8.5,190,9,0.4,7.4,180,12,0.4,7.4,12,180
2020-01-06 00:00:00,-4.01,1.88,63.27,0.0,8.9,200,10,0.2,7.6,190,15,0.2,7.6,15,190
2020-01-06 01:00:00,-4.2,1.88,63.27,0.0,8.5,200,15,0.1,7.6,180,20,0.1,7.6,20,180
2020-01-06 02:00:00,-4.01,1.88,63.27,0.0,8.7,190,15,0.1,7.9,190,18,0.1,7.9,18,190
2020-01-06 03:00:00,-4.14,1.88,63.27,0.0,8.8,190,13,0.0,8.3,190,20,0.0,8.3,20,190
2020-01-06 04:00:00,-4.17,1.88,63.27,0.0,9.1,200,17,0.0,8.6,180,20,0.0,8.6,20,180
2020-01-06 05:00:00,-4.01,1.88,63.27,0.0,9.3,200,23,0.0,8.7,190,19,0.0,8.7,19,190
2020-01-06 06:00:00,-0.1,1.88,63.27,0.0,9.6,200,22,0.4,8.4,180,19,0.4,8.4,19,180
2020-01-06 07:00:00,28.0,1.88,63.27,0.0,9.7,180,19,4.5,8.3,180,19,4.5,8.3,19,180
2020-01-06 08:00:00,43.87,1.88,63.27,0.0,9.9,170,14,3.8,8.7,190,23,3.8,8.7,23,190
2020-01-06 09:00:00,39.0,1.88,63.27,0.9,9.2,180,13,1.1,9.7,190,24,1.1,9.7,24,190
2020-01-06 10:00:00,41.435,1.88,63.27,1.2,9.3,190,14,0.0,8.9,260,16,0.0,8.9,16,260
2020-01-06 11:00:00,41.28,1.88,63.27,0.1,10.2,200,14,0.0,9.5,250,12,0.0,9.5,12,250
2020-01-06 12:00:00,40.491,1.88,63.27,0.1,9.8,230,16,0.0,9.8,230,13,0.0,9.8,13,230
2020-01-06 13:00:00,41.32,1.88,63.27,0.0,9.9,260,17,0.3,9.6,260,14,0.3,9.6,14,260
2020-01-06 14:00:00,42.668,1.88,63.27,0.0,9.4,250,17,0.0,9.9,250,14,0.0,9.9,14,250
2020-01-06 15:00:00,45.33,1.88,63.27,0.0,9.3,260,16,0.0,9.7,260,12,0.0,9.7,12,260
2020-01-06 16:00:00,51.41,1.88,63.27,0.0,8.5,250,14,0.0,7.9,250,11,0.0,7.9,11,250
2020-01-06 17:00:00,64.152,1.88,63.27,0.1,7.1,260,14,0.0,7.5,250,8,0.0,7.5,8,250
2020-01-06 18:00:00,71.0,1.88,63.27,0.0,6.8,250,11,0.0,4.8,230,7,0.0,4.8,7,230
2020-01-06 19:00:00,53.091,1.88,63.27,0.0,6.5,240,8,0.0,5.3,210,7,0.0,5.3,7,210
2020-01-06 20:00:00,44.435,1.88,63.27,0.0,5.9,240,7,0.0,5.8,210,7,0.0,5.8,7,210
2020-01-06 21:00:00,42.618,1.88,63.27,0.0,6.0,220,7,0.0,6.3,200,6,0.0,6.3,6,200
2020-01-06 22:00:00,34.251,1.88,63.27,0.0,6.0,230,8,0.0,7.5,190,6,0.0,7.5,6,190
2020-01-06 23:00:00,33.652,1.88,63.27,0.0,5.7,220,7,0.0,8.1,210,11,0.0,8.1,11,210
2020-01-07 00:00:00,30.439,1.94,62.7,0.0,6.6,210,7,0.0,8.5,210,12,0.0,8.5,12,210
2020-01-07 01:00:00,12.9,1.94,62.7,0.0,7.1,210,8,0.0,8.7,190,15,0.0,8.7,15,190
2020-01-07 02:00:00,-0.25,1.94,62.7,0.0,8.2,210,9,0.0,8.7,200,16,0.0,8.7,16,200
2020-01-07 03:00:00,-0.26,1.94,62.7,0.0,8.7,200,10,0.0,9.1,190,14,0.0,9.1,14,190
2020-01-07 04:00:00,-0.294,1.94,62.7,0.0,9.5,200,12,0.0,9.4,200,18,0.0,9.4,18,200
2020-01-07 05:00:00,-0.294,1.94,62.7,0.0,9.8,200,12,0.1,10.0,190,18,0.1,10.0,18,190
2020-01-07 06:00:00,0.0,1.94,62.7,0.0,10.5,200,12,0.1,10.2,190,18,0.1,10.2,18,190
2020-01-07 07:00:00,31.58,1.94,62.7,0.0,11.6,200,14,0.1,10.3,200,21,0.1,10.3,21,200
2020-01-07 08:00:00,36.55,1.94,62.7,0.2,11.8,200,16,0.2,10.4,210,17,0.2,10.4,17,210
2020-01-07 09:00:00,48.618,1.94,62.7,0.0,12.3,200,14,0.2,10.5,200,16,0.2,10.5,16,200
2020-01-07 10:00:00,46.21,1.94,62.7,0.0,12.6,200,13,0.1,10.7,200,18,0.1,10.7,18,200
2020-01-07 11:00:00,44.9,1.94,62.7,0.0,12.4,210,14,0.2,10.7,200,21,0.2,10.7,21,200
2020-01-07 12:00:00,44.688,1.94,62.7,0.0,12.7,200,16,0.2,10.9,210,20,0.2,10.9,20,210
2020-01-07 13:00:00,37.99,1.94,62.7,0.1,12.9,210,17,0.0,11.1,210,20,0.0,11.1,20,210
2020-01-07 14:00:00,37.99,1.94,62.7,0.0,13.5,220,18,0.2,11.3,210,22,0.2,11.3,22,210
2020-01-07 15:00:00,43.643,1.94,62.7,0.0,13.2,230,18,0.3,11.5,230,19,0.3,11.5,19,230
2020-01-07 16:00:00,48.28,1.94,62.7,0.0,13.1,230,17,0.1,11.6,230,18,0.1,11.6,18,230
2020-01-07 17:00:00,50.51,1.94,62.7,0.0,13.2,230,17,0.1,11.6,230,19,0.1,11.6,19,230
2020-01-07 18:00:00,48.99,1.94,62.7,0.0,13.7,240,16,0.0,11.6,230,17,0.0,11.6,17,230
2020-01-07 19:00:00,46.785,1.94,62.7,0.0,13.6,250,17,0.0,11.4,250,16,0.0,11.4,16,250
2020-01-07 20:00:00,40.808,1.94,62.7,0.0,12.3,260,22,0.0,10.4,240,12,0.0,10.4,12,240
2020-01-07 21:00:00,36.912,1.94,62.7,0.0,11.5,260,21,0.0,10.5,250,11,0.0,10.5,11,250
2020-01-07 22:00:00,32.93,1.94,62.7,0.0,11.3,250,18,0.0,9.8,250,14,0.0,9.8,14,250
2020-01-07 23:00:00,28.83,1.94,62.7,0.0,10.9,250,19,0.0,8.9,230,8,0.0,8.9,8,230
2020-01-08 00:00:00,27.212,1.87,59.65,0.0,10.2,260,19,0.0,9.0,250,9,0.0,9.0,9,250
2020-01-08 01:00:00,25.01,1.87,59.65,0.0,9.4,260,17,0.0,8.7,240,8,0.0,8.7,8,240
2020-01-08 02:00:00,21.506,1.87,59.65,0.0,8.6,270,17,0.0,8.3,260,6,0.0,8.3,6,260
2020-01-08 03:00:00,20.854,1.87,59.65,0.0,8.0,270,12,0.0,7.3,240,5,0.0,7.3,5,240
2020-01-08 04:00:00,26.607,1.87,59.65,0.0,7.5,250,9,0.0,6.6,210,5,0.0,6.6,5,210
2020-01-08 05:00:00,33.07,1.87,59.65,0.0,7.3,240,8,0.0,7.2,230,6,0.0,7.2,6,230
2020-01-08 06:00:00,41.49,1.87,59.65,0.0,7.3,250,9,0.0,6.4,230,5,0.0,6.4,5,230
2020-01-08 07:00:00,45.0,1.87,59.65,0.0,7.4,240,7,0.0,6.5,230,6,0.0,6.5,6,230
2020-01-08 08:00:00,46.56,1.87,59.65,0.0,7.2,240,7,0.0,6.8,250,6,0.0,6.8,6,250
2020-01-08 09:00:00,51.0,1.87,59.65,0.0,7.0,230,8,0.0,5.6,220,3,0.0,5.6,3,220
2020-01-08 10:00:00,54.99,1.87,59.65,0.0,7.2,230,8,0.0,5.9,230,5,0.0,5.9,5,230
2020-01-08 11:00:00,56.52,1.87,59.65,0.0,6.6,250,7,0.0,6.8,230,4,0.0,6.8,4,230
2020-01-08 12:00:00,62.0,1.87,59.65,0.0,6.9,230,6,0.0,6.9,220,3,0.0,6.9,3,220
2020-01-08 13:00:00,62.0,1.87,59.65,0.0,7.4,240,7,0.0,7.0,180,2,0.0,7.0,2,180
2020-01-08 14:00:00,69.49,1.87,59.65,0.0,7.1,240,6,0.0,7.2,150,2,0.0,7.2,2,150
2020-01-08 15:00:00,93.046,1.87,59.65,0.0,6.8,220,6,0.0,7.1,110,3,0.0,7.1,3,110
2020-01-08 16:00:00,126.64,1.87,59.65,0.0,6.5,220,5,0.0,7.0,100,5,0.0,7.0,5,100
2020-01-08 17:00:00,170.0,1.87,59.65,0.0,5.4,270,4,0.0,7.0,100,5,0.0,7.0,5,100
2020-01-08 18:00:00,86.5,1.87,59.65,0.0,5.5,150,3,0.8,6.2,110,7,0.8,6.2,7,110
2020-01-08 19:00:00,55.229,1.87,59.65,0.0,5.7,140,4,2.5,5.8,110,8,2.5,5.8,8,110
2020-01-08 20:00:00,47.97,1.87,59.65,0.0,5.9,140,3,1.5,5.4,90,13,1.5,5.4,13,90
2020-01-08 21:00:00,44.846,1.87,59.65,0.0,4.7,100,5,1.9,5.1,80,16,1.9,5.1,16,80
2020-01-08 22:00:00,41.612,1.87,59.65,0.0,5.5,90,7,0.7,5.7,80,19,0.7,5.7,19,80
2020-01-08 23:00:00,42.467,1.87,59.65,0.9,4.8,160,9,2.3,6.0,80,21,2.3,6.0,21,80
2020-01-09 00:00:00,38.536,1.83,59.56,1.7,4.0,100,10,1.3,6.4,70,17,1.3,6.4,17,70
2020-01-09 01:00:00,31.997,1.83,59.56,1.4,4.0,90,12,1.2,5.2,40,15,1.2,5.2,15,40
2020-01-09 02:00:00,30.74,1.83,59.56,2.9,4.0,60,13,1.5,1.6,310,26,1.5,1.6,26,310
2020-01-09 03:00:00,28.81,1.83,59.56,2.7,3.7,50,15,0.0,2.0,330,17,0.0,2.0,17,330
2020-01-09 04:00:00,28.879,1.83,59.56,1.8,3.8,10,12,0.0,1.7,350,16,0.0,1.7,16,350
2020-01-09 05:00:00,34.0,1.83,59.56,0.5,2.8,10,11,0.0,1.4,260,7,0.0,1.4,7,260
2020-01-09 06:00:00,44.775,1.83,59.56,0.0,2.9,340,11,0.0,1.4,280,6,0.0,1.4,6,280
2020-01-09 07:00:00,48.77,1.83,59.56,0.0,2.5,330,9,0.0,1.2,300,6,0.0,1.2,6,300
2020-01-09 08:00:00,54.17,1.83,59.56,0.0,2.5,300,10,0.0,0.6,320,7,0.0,0.6,7,320
2020-01-09 09:00:00,62.5,1.83,59.56,0.0,2.7,280,8,0.0,0.7,10,8,0.0,0.7,8,10
2020-01-09 10:00:00,69.18,1.83,59.56,0.0,3.0,280,6,0.0,0.9,30,5,0.0,0.9,5,30
2020-01-09 11:00:00,69.4,1.83,59.56,0.0,3.7,270,4,0.0,1.6,40,4,0.0,1.6,4,40
2020-01-09 12:00:00,70.01,1.83,59.56,0.0,4.2,320,4,0.0,2.6,80,3,0.0,2.6,3,80
2020-01-09 13:00:00,61.95,1.83,59.56,0.0,4.7,350,6,0.0,3.0,360,5,0.0,3.0,5,360
2020-01-09 14:00:00,55.0,1.83,59.56,0.0,5.7,330,5,0.0,3.3,320,6,0.0,3.3,6,320
2020-01-09 15:00:00,54.32,1.83,59.56,0.0,4.3,330,6,0.0,2.6,330,10,0.0,2.6,10,330
2020-01-09 16:00:00,61.95,1.83,59.56,0.0,3.2,320,10,0.0,2.7,340,14,0.0,2.7,14,340
2020-01-09 17:00:00,75.0,1.83,59.56,0.0,2.2,310,10,0.0,2.3,330,14,0.0,2.3,14,330
2020-01-09 18:00:00,57.955,1.83,59.56,0.0,1.7,290,9,0.0,2.6,330,13,0.0,2.6,13,330
2020-01-09 19:00:00,51.96,1.83,59.56,0.0,0.8,280,8,0.0,3.0,320,8,0.0,3.0,8,320
2020-01-09 20:00:00,44.32,1.83,59.56,0.0,0.5,290,10,0.0,3.3,300,8,0.0,3.3,8,300
2020-01-09 21:00:00,44.739,1.83,59.56,0.0,0.7,280,9,0.0,5.8,300,12,0.0,5.8,12,300
2020-01-09 22:00:00,40.483,1.83,59.56,0.0,1.1,270,11,0.0,5.7,320,17,0.0,5.7,17,320
2020-01-09 23:00:00,44.0,1.83,59.56,0.0,1.6,270,11,0.0,5.6,320,18,0.0,5.6,18,320
2020-01-10 00:00:00,43.0,1.83,59.02,0.0,2.1,270,10,0.0,4.8,260,7,0.0,4.8,7,260
2020-01-10 01:00:00,41.82,1.83,59.02,0.0,2.4,270,13,0.0,5.2,310,13,0.0,5.2,13,310
2020-01-10 02:00:00,35.48,1.83,59.02,0.0,1.9,270,11,0.0,4.3,290,9,0.0,4.3,9,290
2020-01-10 03:00:00,33.75,1.83,59.02,0.0,1.7,260,8,0.0,4.2,290,7,0.0,4.2,7,290
2020-01-10 04:00:00,35.523,1.83,59.02,0.0,2.4,240,7,0.0,2.5,240,6,0.0,2.5,6,240
2020-01-10 05:00:00,34.366,1.83,59.02,0.0,1.9,250,8,0.0,1.8,220,6,0.0,1.8,6,220
2020-01-10 06:00:00,45.68,1.83,59.02,0.0,1.5,250,8,0.0,3.0,230,6,0.0,3.0,6,230
2020-01-10 07:00:00,51.056,1.83,59.02,0.0,1.8,260,8,0.0,2.3,220,4,0.0,2.3,4,220
2020-01-10 08:00:00,58.007,1.83,59.02,0.0,2.2,250,6,0.0,1.9,210,4,0.0,1.9,4,210
2020-01-10 09:00:00,58.76,1.83,59.02,0.0,2.3,220,5,0.0,2.0,190,3,0.0,2.0,3,190
2020-01-10 10:00:00,49.475,1.83,59.02,0.0,3.8,200,5,0.0,3.7,180,5,0.0,3.7,5,180
