,Model,R2_Mean,MAE_Mean,SRC_Mean,MSE_Mean,RMSE_Mean,MAPE_Mean,Start_date_trainning,End_date_trainning,Lookback,Horizon,Duration_seconds,MAE_T_0,MAE_T_1,MAE_T_2,MAE_T_3,MAE_T_4,MAE_T_5,MAE_T_6,MAE_T_7,MAE_T_8,MAE_T_9,MAE_T_10,MAE_T_11,MAE_T_12,MAE_T_13,MAE_T_14,MAE_T_15,MAE_T_16,MAE_T_17,MAE_T_18,MAE_T_19,MAE_T_20,MAE_T_21,MAE_T_22,MAE_T_23,R2_T_0,R2_T_1,R2_T_2,R2_T_3,R2_T_4,R2_T_5,R2_T_6,R2_T_7,R2_T_8,R2_T_9,R2_T_10,R2_T_11,R2_T_12,R2_T_13,R2_T_14,R2_T_15,R2_T_16,R2_T_17,R2_T_18,R2_T_19,R2_T_20,R2_T_21,R2_T_22,R2_T_23,SRC_T_0,SRC_T_1,SRC_T_2,SRC_T_3,SRC_T_4,SRC_T_5,SRC_T_6,SRC_T_7,SRC_T_8,SRC_T_9,SRC_T_10,SRC_T_11,SRC_T_12,SRC_T_13,SRC_T_14,SRC_T_15,SRC_T_16,SRC_T_17,SRC_T_18,SRC_T_19,SRC_T_20,SRC_T_21,SRC_T_22,SRC_T_23,MSE_T_0,MSE_T_1,MSE_T_2,MSE_T_3,MSE_T_4,MSE_T_5,MSE_T_6,MSE_T_7,MSE_T_8,MSE_T_9,MSE_T_10,MSE_T_11,MSE_T_12,MSE_T_13,MSE_T_14,MSE_T_15,MSE_T_16,MSE_T_17,MSE_T_18,MSE_T_19,MSE_T_20,MSE_T_21,MSE_T_22,MSE_T_23,RMSE_T_0,RMSE_T_1,RMSE_T_2,RMSE_T_3,RMSE_T_4,RMSE_T_5,RMSE_T_6,RMSE_T_7,RMSE_T_8,RMSE_T_9,RMSE_T_10,RMSE_T_11,RMSE_T_12,RMSE_T_13,RMSE_T_14,RMSE_T_15,RMSE_T_16,RMSE_T_17,RMSE_T_18,RMSE_T_19,RMSE_T_20,RMSE_T_21,RMSE_T_22,RMSE_T_23,MAPE_T_0,MAPE_T_1,MAPE_T_2,MAPE_T_3,MAPE_T_4,MAPE_T_5,MAPE_T_6,MAPE_T_7,MAPE_T_8,MAPE_T_9,MAPE_T_10,MAPE_T_11,MAPE_T_12,MAPE_T_13,MAPE_T_14,MAPE_T_15,MAPE_T_16,MAPE_T_17,MAPE_T_18,MAPE_T_19,MAPE_T_20,MAPE_T_21,MAPE_T_22,MAPE_T_23,MAE-SRC_T_0,MAE-SRC_T_1,MAE-SRC_T_2,MAE-SRC_T_3,MAE-SRC_T_4,MAE-SRC_T_5,MAE-SRC_T_6,MAE-SRC_T_7,MAE-SRC_T_8,MAE-SRC_T_9,MAE-SRC_T_10,MAE-SRC_T_11,MAE-SRC_T_12,MAE-SRC_T_13,MAE-SRC_T_14,MAE-SRC_T_15,MAE-SRC_T_16,MAE-SRC_T_17,MAE-SRC_T_18,MAE-SRC_T_19,MAE-SRC_T_20,MAE-SRC_T_21,MAE-SRC_T_22,MAE-SRC_T_23
0,BayesianRidge_StandardScaler,0.32052755871571437,20.834717406783525,0.561045373723183,852.6937521378483,28.52052130450325,inf,2023-07-05,2024-09-08,100,24,1.3546669483184814,12.33870417272434,14.261417925922798,14.016604157291088,14.45972508298298,14.900296642393176,15.807021760348178,16.614396815446188,17.52574288364861,21.415813003044804,25.741094100592992,24.80763133797424,24.246380053625042,23.52714634158538,23.354749078962147,22.959058985989493,21.231780599694044,20.45878392779133,23.525597816307872,26.051507226119924,29.577375854214218,28.542461297278027,24.212482634585328,22.48873437870954,17.968711685572906,0.6672917877338449,0.6028212291715115,0.5890196700465766,0.5818144486603262,0.5500821575195196,0.4985638189800954,0.431639801637577,0.36357511138714527,0.30397345544568466,0.2354158175034221,0.23935377339362007,0.24608625048930566,0.23819961770859044,0.20663911310918837,0.20467377785737928,0.23900165049208988,0.287737738372002,0.27255232849788547,0.27182201418561314,0.21301292130212968,0.10079086404166515,0.07602361962808468,0.1298974260007757,0.14267301601311222,0.822574343214725,0.7980574407528818,0.7924070136233433,0.7800398708419051,0.742997958192393,0.7027913795757362,0.653004393357847,0.614727506291324,0.5864465022651307,0.5242281575755305,0.5055126117785138,0.5144830507314464,0.5044235628608391,0.47544791727912006,0.4755151675029045,0.5146805538306451,0.5262607757411029,0.48775949255193773,0.490616321779459,0.453840070847943,0.3583130593557887,0.3234589874369246,0.3994874849005198,0.41801534706842763,292.63610279654387,415.8350220429097,383.5355417077082,396.50146605870054,426.3837304363604,476.9442864497533,520.5957048665861,609.5948089671141,887.9949056129185,1276.4724205592895,1114.654887387719,1090.1023550910716,1061.2414101391662,1032.943402883339,1003.3776885401121,886.9724375949811,794.5453428566566,992.4215318411954,1139.7369216869022,1588.2532723620186,1499.288698111067,1053.1804492901908,902.05687567217,619.3807883538856,17.10660991536733,20.392033298396452,19.584063462614395,19.912344564583563,20.649061248307643,21.83905415648199,22.81656645655928,24.68997385513225,29.79924337316165,35.72775420536938,33.386447660506185,33.01669812520736,32.576700418230914,32.13943687875285,31.676137525590335,29.782082492582365,28.187680693108764,31.502722609977624,33.7599899538922,39.85289540751109,38.72064950528422,32.452741783864596,30.034261696805036,24.887362020790505,inf,inf,inf,inf,inf,inf,inf,inf,inf,182.62333814247035,404.8595695576488,inf,inf,inf,inf,inf,inf,inf,26.866472482990268,23.272085557687134,22.58280999255621,21.255832567522273,23.349480095465147,301.2073649650945,11.516129829509614,13.463360485169916,13.224197143667745,13.679685212141074,14.157298684200782,15.104230380772442,15.961392422088341,16.911015377357288,20.829366500779674,25.21686594301746,24.302118726195726,23.731897002893596,23.02272277872454,22.879301161683028,22.483543818486588,20.7171000458634,19.932523152050226,23.037838323755935,25.560890904340464,29.123535783366275,28.184148237922237,23.889023647148402,22.089246893809023,17.55069633850448
1,BayesianRidge_MinMaxScaler,0.30594326270626415,21.072834356118612,0.5473587151545622,870.9433558799238,28.830164685938197,inf,2023-07-05,2024-09-08,100,24,1.235743522644043,12.418328861717884,14.553228846693228,14.270349374591687,14.737469442859519,15.226556069992862,16.108790091600003,16.735734517999823,17.772292875755607,21.510337518189466,25.87035913218239,25.3043777233068,24.590947451257264,23.80900126834881,23.667661810143997,22.949946234377148,21.182502688798902,20.653479740678204,23.75453853833289,26.472379603282004,29.72636338546989,28.96498532803981,24.593219159655693,22.735567771764455,18.139607111808356,0.6639202501377025,0.5858606121164082,0.5807645031136319,0.5619547564307965,0.5267776634682684,0.4779108513557556,0.4263479579628957,0.35151709185549407,0.3044514711723042,0.22731383706875818,0.21187267729151094,0.2272598191902382,0.22225987709934836,0.18810641125348826,0.20327093294174214,0.24175558488541238,0.27616608826943767,0.2566405249671295,0.25033109649214824,0.19464497664652536,0.07686615609956549,0.047921217799588245,0.11205919135239428,0.12666475597979454,0.8230314690573098,0.7916191347091412,0.7850078960180418,0.7790726549357103,0.7380556490716419,0.6949579302255008,0.6469283003685676,0.6094597363190718,0.5929402355380949,0.5211635457667657,0.4851844358558092,0.492872736346817,0.4837474770540188,0.45371063499484365,0.47318181083203786,0.5013581392815226,0.5112601694889991,0.4685183779439272,0.463759036226229,0.4268473342430992,0.3257697313759042,0.28503779953473724,0.3770209652963747,0.40610396322532694,295.6015649829052,433.592311920862,391.2394381980179,415.3313779465148,448.4692228780956,496.5884909956346,525.4428266316252,621.1444925895439,887.3850502369102,1289.9986676534818,1154.9258267673197,1117.323953198804,1083.446587761319,1057.072689360357,1005.1475073259686,883.7626226152228,807.4537913221759,1014.1292326875551,1173.3742917438703,1625.322430160768,1539.179356233629,1085.2125453616902,920.5502150729109,630.946047472992,17.19306735236343,20.822879529999256,19.77977346174667,20.3796805163014,21.17709193629039,22.28426554759287,22.92253970727557,24.922770564075414,29.789008883091597,35.91655144433388,33.98419966348067,33.42639605459739,32.91574984352201,32.51265429583314,31.70406136957801,29.7281452938999,28.41573140572271,31.84539578475286,34.254551401877535,40.315287797072315,39.23237637759952,32.94256434101162,30.340570447387947,25.118639443110606,inf,inf,inf,inf,inf,inf,inf,inf,inf,182.62770146398742,423.6096674020364,inf,inf,inf,inf,inf,inf,inf,27.290253062885455,23.25155253573478,23.04521595897409,21.75458994578932,23.80580003763482,306.1494152975877,11.595297392660573,13.761609711984088,13.485341478573645,13.958396787923808,14.48850042092122,15.413832161374502,16.088806217631255,17.162833139436536,20.917397282651372,25.349195586415625,24.81919328745099,24.098074714910446,23.325253791294788,23.213951175149152,22.47676442354511,20.68114454951738,20.142219571189205,23.286020160388965,26.008620567055775,29.299516051226792,28.639215596663906,24.308181360120955,22.35854680646808,17.73350314858303
2,BayesianRidge_RobustScaler,0.3288908364202508,20.700028762783287,0.5696214707123605,841.2731636921029,28.339320643498706,inf,2023-07-05,2024-09-08,100,24,1.2682034969329834,12.060427553275511,14.335862271978986,13.862266970952957,14.407919534815926,14.825639501728174,15.779558699991062,16.703284578360083,17.3949188561258,21.25679166528315,25.46344486841519,24.402312666735817,24.017074632665064,23.318964917154617,23.230068742180812,23.044167477662274,21.28153795773354,20.44317163439224,23.182547280589194,25.82644693080116,29.424570946854804,28.25085399384677,24.053854741149205,22.396741817821056,17.83826206628546,0.6793943123465482,0.594728952177935,0.5991336586185754,0.5828580017393739,0.5539557639985612,0.49941760529742285,0.4274996184697265,0.3747943315558778,0.3138054810084373,0.25065446007737546,0.256882672715245,0.25822919664762123,0.24157283356789427,0.21315017003465475,0.20594470338071458,0.24237324759428858,0.29186686761413305,0.28933585308119636,0.29786131626951484,0.2263081185096545,0.11711499089811384,0.09059163419348082,0.13488957765242737,0.15101670663724642,0.8305792922415128,0.7928883665599218,0.7957551196685104,0.7796607891034542,0.7422407812849973,0.7009812389020381,0.6469371543008204,0.619903129639933,0.5913670157235742,0.5375707208707019,0.5245453132862703,0.5272656008788341,0.5085565829154974,0.4878017387954718,0.48130191172220715,0.5205054722862361,0.5324244561169891,0.5114803792396072,0.5206026751497224,0.4658826612214293,0.3809609070341718,0.33979933440697146,0.405586903455746,0.42631775229203284,281.99123288925244,424.3074088600147,374.096953524603,395.5120241125908,422.7127429252398,476.13220203839296,524.38795066556,598.8485630268821,875.4511475049991,1251.0315241639485,1088.9679482878591,1072.5445718386572,1056.5422836508549,1024.4661091219643,1001.774298285387,883.04271330286,789.9392018519519,969.5245842954428,1098.9804657405034,1561.421649527133,1472.0708041599332,1036.5753190604828,896.8813884867078,613.3528412892495,16.79259458479399,20.598723476468503,19.341586117084685,19.887484107161235,20.559979156731647,21.820453754181944,22.899518568423222,24.471382531987892,29.5880237174604,35.36992400562869,32.999514364424506,32.74972628646928,32.504496360516875,32.00728212644685,31.650818287769226,29.716034616059726,28.105857073783604,31.13718973021558,33.150874283199585,39.514828223429404,38.367574905901115,32.19588978519592,29.947978036700704,24.76596134393433,inf,inf,inf,inf,inf,inf,inf,inf,inf,182.5519613667915,388.3510345315761,inf,inf,inf,inf,inf,inf,inf,26.65889669210116,23.079449649948362,22.235888268160757,21.034095639720363,23.136454497075434,302.3105457966617,11.229848261033998,13.542973905419064,13.066511851284446,13.628258745712472,14.083398720443178,15.078577461089024,16.05634742405926,16.775015726485865,20.665424649559576,24.92587414754449,23.877767353449546,23.48980903178623,22.81040833423912,22.74226700338534,22.56286556594007,20.761032485447306,19.91074717827525,22.671066901349587,25.30584425565144,28.958688285633375,27.8698930868126,23.714055406742233,21.99115491436531,17.411944313993427
3,BayesianRidge_QuantileTransformer,0.3051227264569582,21.095968843695207,0.5736847030796969,870.3226086594818,28.861548288994218,inf,2023-07-05,2024-09-08,100,24,1.228262186050415,12.443118551826405,15.408679780022295,14.765943979069126,15.893794833635432,16.60941707281243,17.057268790190964,17.26754976000928,17.642147422988604,21.527651321808808,25.23546315378162,23.980000767607546,24.069486629351868,23.315906729454362,23.22993666517187,23.135287908359345,21.706008181455893,20.838334987573173,23.610312786414433,26.399708510896318,29.5879266119684,28.489752726969954,24.53518210160738,22.15496135198629,17.39941162372327,0.6666135466433968,0.5566993282898276,0.5779161114628917,0.5393143349546284,0.5012084928258538,0.4715838698908422,0.40536700112267676,0.33002892644336723,0.2712243384588843,0.24580363507180247,0.2654414469798768,0.2405286514539331,0.24729881605111925,0.2191084496828931,0.1918054673529953,0.19591170928029678,0.24907432557850717,0.2590447072633417,0.24005401586990982,0.18853740915148198,0.09376084388485573,0.05543162199523932,0.14386211816757233,0.16732626709080323,0.8513616300010146,0.799071547327882,0.8062673856322639,0.7815607887510188,0.7452463702606297,0.7153290631713587,0.6690832982904844,0.6456545037849781,0.590497850717136,0.558794440648239,0.5478913985978546,0.5182086164632184,0.5189544723821619,0.49667232208376083,0.4773646695229576,0.4923802291606438,0.5257805294168592,0.5111857393733036,0.4873113217800912,0.4673319301678975,0.3600023676396296,0.31632563133984504,0.4214929409300065,0.4646638264694911,293.2326550370592,464.1233573680571,393.8976175685153,436.7978305265465,472.7009321665522,502.60644058600167,544.6605622269038,641.7267707559585,929.7764285665031,1259.1299709776858,1076.4258765199058,1098.1382236516909,1048.565588093612,1016.7085226857314,1019.6122540427065,937.1953982849259,837.6752912324141,1010.8493235329823,1189.4598758462491,1637.6483810216441,1511.010142374825,1076.651925162781,887.5793336419181,601.5699059563941,17.124037346287796,21.54352239927485,19.846854097526773,20.899708862243667,21.741686506951392,22.41888580161828,23.337963969183427,25.33232659579373,30.49223554556968,35.48422143682578,32.808929828933856,33.138168682829935,32.38156247146842,31.885867130842332,31.93136786989725,30.613647255512138,28.94262066973919,31.793856694855098,34.488547024284,40.46786850109163,38.871713910951044,32.812374573669324,29.79226969604562,24.526922064466103,inf,inf,inf,inf,inf,inf,inf,inf,inf,242.43520563831228,523.3556674036781,inf,inf,inf,inf,inf,inf,inf,27.093209368857224,22.828127063678526,22.47282872783826,21.671334768171263,23.172245430093785,295.6198276824298,11.591756921825391,14.609608232694413,13.959676593436862,15.112234044884413,15.864170702551801,16.341939727019604,16.598466461718797,16.996492919203625,20.937153471091673,24.67666871313338,23.43210936900969,23.55127801288865,22.7969522570722,22.73326434308811,22.65792323883639,21.213627952295248,20.312554458156313,23.09912704704113,25.912397189116227,29.1205946818005,28.129750359330323,24.218856470267536,21.733468411056286,16.93474779725378
4,KernelRidge_StandardScaler,0.2428790341085867,21.864201433862366,0.4946782621149783,942.8295365420112,30.10084936987955,inf,2023-07-05,2024-09-08,100,24,1.2337348461151123,13.697732049842477,15.56477717852594,14.657493790242132,15.336565494057469,15.83117095252558,16.80930948096248,17.152409858051076,18.16008492809171,22.559184159637947,27.69505367956771,26.89022180460581,25.690023806796713,24.78303377589784,24.516536718835273,23.92833906786406,22.677326929160703,21.768284319855272,23.911058555661665,26.71213140845832,29.243598820904936,29.056434531447795,25.034959425687124,23.36143546315019,19.70366821286657,0.576781418933413,0.4604805841347679,0.49891856770111287,0.5086672036364157,0.4833107275819847,0.4358080835944915,0.3939925279577796,0.32943865499911107,0.2149941944793512,0.14539639743927268,0.1534679509749215,0.1892596573191333,0.18604506290840306,0.13398666338257914,0.13179618137754845,0.12222173337565656,0.18283480854257772,0.23674005830131795,0.21673882618832685,0.20085419577195796,0.03380376710615296,-0.03140680532038154,0.02093639827716287,0.004029959943023131,0.7291717939008909,0.6733913601390985,0.6985462546625159,0.6922734304425823,0.6477502516514755,0.608277278144047,0.5837104042756464,0.5751907021177353,0.5343374285316617,0.4392211285281289,0.4209947525550525,0.4420147142237187,0.45277433914053794,0.41966691661352973,0.4332994640804673,0.46059518744114164,0.4962156212720961,0.49916600686413004,0.47090158769581586,0.46688529495914316,0.2841822177280913,0.25374472092700207,0.3060391458227946,0.28392828904217476,372.24520353989425,564.8616811037388,467.619797274016,465.8558227485078,489.6625086825719,536.6348125167748,555.0791346248777,642.2921578342111,1001.5151887996766,1426.7597396762303,1240.51241269673,1172.269317939026,1133.896366172201,1127.5357503111534,1095.3195260735147,1023.083859931024,911.5670339363954,1041.2784729511993,1225.9525782265805,1612.7913316691659,1610.9790639430905,1175.63338815116,1015.0194701702279,719.5442580362969,19.29365708049913,23.766818910063222,21.624518428719192,21.58369344548119,22.128319156288665,23.16537961089295,23.56011745779035,25.34348353786849,31.646724772078336,37.77247330631435,35.22090874319869,34.2384187418027,33.6733777066127,33.578799119550915,33.095611885467754,31.985682108265628,30.192168420575484,32.268846786819005,35.01360561591137,40.159573350188445,40.137003674204315,34.28751067300104,31.85937020988061,26.82432213563461,inf,inf,inf,inf,inf,inf,inf,inf,inf,181.5722929780992,408.80685845586345,inf,inf,inf,inf,inf,inf,inf,26.498778105580705,21.973875033466122,21.64000510726764,20.46094430316768,22.985484483848584,291.14028979818204,12.968560255941586,14.891385818386842,13.958947535579616,14.644292063614886,15.183420700874105,16.201032202818432,16.56869945377543,17.584894225973976,22.024846731106287,27.255832551039582,26.46922705205076,25.248009092572996,24.330259436757302,24.096869802221743,23.495039603783592,22.21673174171956,21.272068698583176,23.411892548797535,26.241229820762502,28.77671352594579,28.772252313719704,24.78121470476012,23.055396317327396,19.419739923824395
5,KernelRidge_MinMaxScaler,0.3063597282168434,20.97921216743092,0.5793550556385451,870.1955638151749,28.780765479888093,inf,2023-07-05,2024-09-08,100,24,1.0189979076385498,12.67629789328189,14.24982741668954,14.076833258757421,14.283196691239477,14.786340155612203,15.988086716821988,16.636204678344118,17.15105235695305,21.017432711981893,24.97709472407225,24.324795783453443,24.48382246861156,23.824235186264,23.54250586413576,23.521501242158735,21.44319325573014,20.855341883842257,23.75225416642095,26.462266847591696,30.509072252062776,28.774872434513583,25.175536818643163,22.4407361514132,18.54859105974703,0.6566817091913437,0.6044856122880342,0.5800198905306666,0.5796479979474183,0.5423830781858627,0.48492189511280204,0.4309890697671047,0.40567609577329744,0.34855393495020126,0.2732781792616401,0.2529766196305945,0.2267574087209555,0.22137153265667509,0.1881682840895076,0.18122140781399565,0.22892227901693452,0.282902649538299,0.27910651949704113,0.25865760472886,0.17137669362735708,0.03752600724073607,-0.039255524476943915,0.05753712955389134,0.09872740255796597,0.8166851588481655,0.7952697544168827,0.7822008648969224,0.7743757797282426,0.7382130526730062,0.6948964444689214,0.6471996569959425,0.6262122220441378,0.6077496529520748,0.5588677316160052,0.5343350729234451,0.5333855173007332,0.5131810006415887,0.4893436505021514,0.4818079013706012,0.5218829180990329,0.534278052803768,0.5144864601014939,0.5098380194490476,0.46942491784768775,0.422233448226073,0.3959622574684608,0.4694709344928426,0.47322086545785386,301.9682801236217,414.0924596483906,391.93432641907305,398.5555802696292,433.68008958742604,489.91989110487447,521.1917498003511,569.2686966584927,831.1188582846652,1213.2612507914398,1094.6918985408254,1118.0504008012558,1084.6841139308337,1056.9921319005175,1032.9650253960795,898.7203273144855,799.938998427199,983.4799673463492,1160.341724087356,1672.2811765592298,1604.772818541137,1184.5796315219416,977.0745860963283,651.1295484126964,17.377234536128633,20.34926189443712,19.797331295381028,19.96385684855582,20.82498714495224,22.134134071719963,22.82962439025993,23.859352393945915,28.829132111193793,34.831899902121904,33.08612849126995,33.43726066533046,32.93454286810178,32.511415409060824,32.1397732629849,29.978664535207127,28.283192861259476,31.360484169514177,34.0637890447812,40.893534654749885,40.059615806209834,34.417722637065076,31.25819230371981,25.517240219363387,inf,inf,inf,inf,inf,inf,inf,inf,inf,153.00885155721176,249.5985510257618,inf,inf,inf,inf,inf,inf,inf,26.01299285937181,23.24399118942016,20.980777505931737,20.27973275501404,20.702263655397577,241.04500341472934,11.859612734433723,13.454557662272657,13.2946323938605,13.508820911511235,14.048127102939198,15.293190272353065,15.989005021348175,16.52484013490891,20.409683059029817,24.418226992456244,23.79046071053,23.950436951310827,23.311054185622414,23.05316221363361,23.039693340788133,20.92131033763111,20.32106383103849,23.237767706319456,25.952428828142647,30.039647334215086,28.35263898628751,24.7795745611747,21.971265216920358,18.075370194289174
6,KernelRidge_RobustScaler,0.2675597206791725,21.646923636969195,0.5141570120041429,922.9903863868484,29.529582302357795,inf,2023-07-05,2024-09-08,100,24,1.1319315433502197,11.257722649369919,14.190385457316047,12.87645000789952,14.010968024176302,14.904748503068681,15.712041940742141,16.112622264438073,18.30949860947152,21.452499600637335,25.950719219246636,25.25353367768715,25.67118937497827,25.723865897414395,25.68919842868186,25.514383913145323,23.97804291182364,22.88611394237458,25.08063050185788,27.218777579258653,30.63067677888327,29.3203723793664,25.60601321181053,23.166706299353617,19.009006114258998,0.6972765025683845,0.5789360169652749,0.626502733448586,0.5901313419556726,0.5467181176829142,0.5103229402731588,0.4631421468865531,0.37482550795933245,0.32506656022746117,0.24584846169487184,0.2524873326099456,0.2091660486942526,0.16362083417902018,0.09981010033095405,0.04622511108693961,0.061852952625199076,0.12919710932795792,0.16513108633768514,0.1782801934366698,0.11272497009608251,0.021770169481653556,-0.07641465598827235,0.013561034808604155,0.08525067961123911,0.7973617542835421,0.7344277868978736,0.7585239181068949,0.7399527968141664,0.6963958346530812,0.6677061312133621,0.6361901201631092,0.60394372793366,0.6043964566595513,0.5086744041432342,0.5018816434303263,0.4754406893481019,0.44583295761897807,0.4009167193433205,0.36970250073595695,0.3705765375676127,0.4246590829223335,0.4457724098122073,0.46062767292871803,0.4202906178837469,0.3130654050867799,0.22525081152097104,0.3450113150962664,0.3931669939356338,266.26281302146026,440.842168632245,348.5555536669588,388.6158268392333,429.57180550126645,465.7595217146101,491.7407891334059,598.8187009425288,861.0841940368668,1259.0551329816026,1095.4089022540165,1143.4861791072087,1165.1348909501398,1172.033098139521,1203.2753564279901,1093.4459634119248,971.401151800667,1138.971115918873,1286.1476466831457,1790.6488020891802,1631.0431805034723,1226.934903422487,1022.6656920367095,660.8658840688458,16.31756149127253,20.99624177399958,18.669642569341246,19.713341341315868,20.72611409553818,21.581462455417846,22.175229178824868,24.4707723814049,29.344236129721743,35.48316689617209,33.09696213029251,33.8154724809104,34.134072287820274,34.234968937323735,34.68825963388752,33.06729446767493,31.167309024050617,33.74864613460625,35.86290070090742,42.31605844226492,40.38617561125926,35.02763057105757,31.979144642043032,25.70731187947985,inf,inf,inf,inf,inf,inf,inf,inf,inf,170.28673898526233,270.59581172238563,inf,inf,inf,inf,inf,inf,inf,26.334092278499654,22.58221312338435,21.847457623863118,20.454698222339616,22.150461570802367,236.00554386057505,10.460360895086376,13.455957670418174,12.117926089792624,13.271015227362135,14.2083526684156,15.044335809528778,15.476432144274964,17.70555488153786,20.848103143977784,25.4420448151034,24.751652034256825,25.195748685630168,25.278032939795416,25.288281709338538,25.144681412409366,23.607466374256028,22.461454859452246,24.634858092045672,26.758149906329933,30.210386160999523,29.007306974279622,25.38076240028956,22.821694984257352,18.615839120323365
7,KernelRidge_QuantileTransformer,0.3097035711287435,20.846676014903455,0.5894146088352286,858.0210807447871,28.778822181063322,inf,2023-07-05,2024-09-08,100,24,1.2178032398223877,13.069424230123746,15.522241278241296,14.990966909787902,15.860020742190095,16.558378601692077,17.05135083993248,17.29580079204653,17.521707748563944,21.2313399144237,25.115064513796654,23.822514958605836,23.80384674192611,23.0727224255555,23.203797328331063,22.57600089349386,21.1760278275193,20.30599481081497,22.85443175622068,25.347815853927873,28.78114914976395,27.804936955305823,23.8582766549109,21.977497755401586,17.518915675107024,0.6048725732372058,0.5090765732527415,0.5162539806798542,0.4944723730271552,0.4572002296350842,0.4277696446335122,0.4045749684703892,0.36063500088907285,0.3084988372185917,0.25272457108449764,0.27764319247722746,0.2633770309400987,0.2564600563434981,0.21880702900359938,0.2159845140808766,0.2335900325984862,0.28681697898457525,0.29908616213894945,0.3054480419043699,0.23251487168063079,0.11860172258298562,0.08600251886814025,0.14268726852388747,0.15978753483441532,0.8284574609901166,0.7815238144295389,0.7874668356046908,0.7676136304820516,0.7334274913052801,0.7041522643213607,0.674582901913087,0.662221220605084,0.6290062383000589,0.5649895769481893,0.5643001946427054,0.5477483421828635,0.5333953661138228,0.5044848496252184,0.5125394761594799,0.5359285695818833,0.5617173503826396,0.5458451925832764,0.5456235763207069,0.5071510002805322,0.40811855033975525,0.36230860956615357,0.42583779287341883,0.45751030649357144,347.53740969697526,513.9830448565968,451.44202300369534,479.3146118649571,514.4072297560274,544.2806260410725,545.3860331484832,612.4109717688566,882.2213959792189,1247.5754761988187,1058.545375996078,1065.1011921556492,1035.803337256635,1017.1009676717568,989.1081472479295,893.2798834882949,795.5724716582013,956.2227111434681,1087.1057984349789,1548.8955276867885,1469.5919147413151,1041.806152491789,888.7973293479827,607.0163062393249,18.64235526152678,22.671194164767698,21.24716505804234,21.893254939934288,22.680547386604836,23.329822674874162,23.353501517941226,24.74693863428074,29.702211971151556,35.32103447237664,32.53529431242444,32.63588810122454,32.18389872679559,31.892020438845776,31.450089781237978,29.887788200003943,28.2058942715561,30.922850954326126,32.97128748524963,39.356010058017674,38.335256810686886,32.27702205117115,29.812704160273395,24.637700912206174,inf,inf,inf,inf,inf,inf,inf,inf,inf,270.6316807767795,529.0768279242711,inf,inf,inf,inf,inf,inf,inf,25.9837885066116,22.124735463863214,21.692312757018993,20.734475914112778,22.84142130268766,292.2149484345647,12.240966769133628,14.740717463811757,14.20350007418321,15.092407111708043,15.824951110386797,16.347198575611117,16.621217890133444,16.85948652795886,20.602333676123642,24.550074936848464,23.25821476396313,23.256098399743248,22.53932705944168,22.699312478705846,22.06346141733438,20.640099257937415,19.74427746043233,22.308586563637405,24.802192277607165,28.27399814948342,27.39681840496607,23.495968045344746,21.551659962528166,17.061405368613453
